,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.5449141347424042,expert1,DeepCell 0.12.3 mem,tile1,0.51,1650,975,1781
1,0.54421768707483,expert1,DeepCell 0.12.3 cyto,tile1,0.51,1640,956,1791
2,0.5754533678756477,expert1,DeepCell 0.9.0 mem,tile1,0.51,1777,968,1654
3,0.5675719629208001,expert1,DeepCell 0.9.0 cyto,tile1,0.51,1745,973,1686
4,0.3237733241188666,expert1,DeepCell 0.6.0 mem,tile1,0.51,937,1420,2494
5,0.3163604549431321,expert1,DeepCell 0.6.0 cyto,tile1,0.51,904,1380,2527
6,0.5329748537086826,expert1,Cellpose 2.1.0,tile1,0.51,1685,1207,1746
7,0.5425887597516319,expert1,Cellpose 0.6.1,tile1,0.51,1704,1146,1727
8,0.5237551020408163,expert1,Cellpose 0.0.3.1,tile1,0.51,1604,1090,1827
9,0.20655590480466995,expert1,CellProfiler,tile1,0.51,460,563,2971
10,0.006791171477079796,expert1,CellX,tile1,0.51,12,91,3419
11,0.023414218816517667,expert1,AICS(classic),tile1,0.51,55,1212,3376
12,0.0,expert1,Cellsegm,tile1,0.51,0,23,3431
13,0.004861448711716091,expert1,Voronoi,tile1,0.51,10,673,3421
14,0.3388235294117647,expert1,Expert2,tile1,0.51,936,1158,2495
15,0.3305785123966942,expert2,DeepCell 0.12.3 mem,tile1,0.51,780,1845,1314
16,0.32452025586353944,expert2,DeepCell 0.12.3 cyto,tile1,0.51,761,1835,1333
17,0.47902459185782187,expert2,DeepCell 0.9.0 mem,tile1,0.51,1159,1586,935
18,0.541978387364921,expert2,DeepCell 0.9.0 cyto,tile1,0.51,1304,1414,790
19,0.13659851718714897,expert2,DeepCell 0.6.0 mem,tile1,0.51,304,2053,1790
20,0.12745545911375056,expert2,DeepCell 0.6.0 cyto,tile1,0.51,279,2005,1815
21,0.5431207380665865,expert2,Cellpose 2.1.0,tile1,0.51,1354,1538,740
22,0.5711974110032363,expert2,Cellpose 0.6.1,tile1,0.51,1412,1438,682
23,0.5822890559732665,expert2,Cellpose 0.0.3.1,tile1,0.51,1394,1300,700
24,0.28681424446583254,expert2,CellProfiler,tile1,0.51,447,576,1647
25,0.010923987255348202,expert2,CellX,tile1,0.51,12,91,2082
26,0.1428146385004463,expert2,AICS(classic),tile1,0.51,240,1027,1854
27,0.0,expert2,Cellsegm,tile1,0.51,0,23,2094
28,0.0014404033129276198,expert2,Voronoi,tile1,0.51,2,681,2092
29,0.3388235294117647,expert2,Expert1,tile1,0.51,936,2495,1158
30,0.4079402658896376,expert1,DeepCell 0.12.3 mem,tile2,0.51,1120,1312,1939
31,0.3999277456647399,expert1,DeepCell 0.12.3 cyto,tile2,0.51,1107,1370,1952
32,0.4606539705353935,expert1,DeepCell 0.9.0 mem,tile2,0.51,1282,1225,1777
33,0.4910349724835789,expert1,DeepCell 0.9.0 cyto,tile2,0.51,1383,1191,1676
34,0.2041127189642041,expert1,DeepCell 0.6.0 mem,tile2,0.51,536,1657,2523
35,0.19915417147251058,expert1,DeepCell 0.6.0 cyto,tile2,0.51,518,1625,2541
36,0.48151393026108286,expert1,Cellpose 2.1.0,tile2,0.51,1374,1274,1685
37,0.4955192409066948,expert1,Cellpose 0.6.1,tile2,0.51,1410,1222,1649
38,0.4704184704184704,expert1,Cellpose 0.0.3.1,tile2,0.51,1304,1181,1755
39,0.09220907297830375,expert1,CellProfiler,tile2,0.51,187,810,2872
40,0.0038289725590299937,expert1,CellX,tile2,0.51,6,69,3053
41,0.0232813529540962,expert1,AICS(classic),tile2,0.51,53,1441,3006
42,0.0,expert1,Cellsegm,tile2,0.51,0,17,3059
43,0.0032197477864233967,expert1,Voronoi,tile2,0.51,6,662,3053
44,0.3426055633380028,expert1,Expert2,tile2,0.51,856,1082,2203
45,0.2897025171624714,expert2,DeepCell 0.12.3 mem,tile2,0.51,633,1799,1305
46,0.2681766704416761,expert2,DeepCell 0.12.3 cyto,tile2,0.51,592,1885,1346
47,0.3923509561304837,expert2,DeepCell 0.9.0 mem,tile2,0.51,872,1635,1066
48,0.4929078014184397,expert2,DeepCell 0.9.0 cyto,tile2,0.51,1112,1462,826
49,0.1205519244734931,expert2,DeepCell 0.6.0 mem,tile2,0.51,249,1944,1689
50,0.12006861063464837,expert2,DeepCell 0.6.0 cyto,tile2,0.51,245,1898,1693
51,0.515045791539468,expert2,Cellpose 2.1.0,tile2,0.51,1181,1467,757
52,0.5269146608315098,expert2,Cellpose 0.6.1,tile2,0.51,1204,1428,734
53,0.5516617680307484,expert2,Cellpose 0.0.3.1,tile2,0.51,1220,1265,718
54,0.0899488926746167,expert2,CellProfiler,tile2,0.51,132,865,1806
55,0.004967709885742673,expert2,CellX,tile2,0.51,5,70,1933
56,0.0979020979020979,expert2,AICS(classic),tile2,0.51,168,1326,1770
57,0.0,expert2,Cellsegm,tile2,0.51,0,17,1938
58,0.003837298541826554,expert2,Voronoi,tile2,0.51,5,663,1933
59,0.3426055633380028,expert2,Expert1,tile2,0.51,856,2203,1082
