,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.7665125495376486,expert1,DeepCell 0.12.3 mem,tile1,0.33,2321,304,1110
1,0.7675460428073668,expert1,DeepCell 0.12.3 cyto,tile1,0.33,2313,283,1118
2,0.7843264248704663,expert1,DeepCell 0.9.0 mem,tile1,0.33,2422,323,1009
3,0.7867946007480892,expert1,DeepCell 0.9.0 cyto,tile1,0.33,2419,299,1012
4,0.665860400829302,expert1,DeepCell 0.6.0 mem,tile1,0.33,1927,430,1504
5,0.6439195100612424,expert1,DeepCell 0.6.0 cyto,tile1,0.33,1840,444,1591
6,0.76893879487585,expert1,Cellpose 2.1.0,tile1,0.33,2431,461,1000
7,0.7546569017672345,expert1,Cellpose 0.6.1,tile1,0.33,2370,480,1061
8,0.7533061224489795,expert1,Cellpose 0.0.3.1,tile1,0.33,2307,387,1124
9,0.3726986977997306,expert1,CellProfiler,tile1,0.33,830,193,2601
10,0.019807583474816072,expert1,CellX,tile1,0.33,35,68,3396
11,0.1587909748829289,expert1,AICS(classic),tile1,0.33,373,894,3058
12,0.0,expert1,Cellsegm,tile1,0.33,0,23,3431
13,0.05201750121536218,expert1,Voronoi,tile1,0.33,107,576,3324
14,0.669683257918552,expert1,Expert2,tile1,0.33,1850,244,1581
15,0.7713498622589532,expert2,DeepCell 0.12.3 mem,tile1,0.33,1820,805,274
16,0.7628997867803838,expert2,DeepCell 0.12.3 cyto,tile1,0.33,1789,807,305
17,0.7840462905559,expert2,DeepCell 0.9.0 mem,tile1,0.33,1897,848,197
18,0.7955112219451371,expert2,DeepCell 0.9.0 cyto,tile1,0.33,1914,804,180
19,0.6452482588182431,expert2,DeepCell 0.6.0 mem,tile1,0.33,1436,921,658
20,0.6459570580173595,expert2,DeepCell 0.6.0 cyto,tile1,0.33,1414,870,680
21,0.7669474528680305,expert2,Cellpose 2.1.0,tile1,0.33,1912,980,182
22,0.7730582524271845,expert2,Cellpose 0.6.1,tile1,0.33,1911,939,183
23,0.793233082706767,expert2,Cellpose 0.0.3.1,tile1,0.33,1899,795,195
24,0.4619826756496631,expert2,CellProfiler,tile1,0.33,720,303,1374
25,0.030951297223486572,expert2,CellX,tile1,0.33,34,69,2060
26,0.3415650104135674,expert2,AICS(classic),tile1,0.33,574,693,1520
27,0.0,expert2,Cellsegm,tile1,0.33,0,23,2094
28,0.020885848037450486,expert2,Voronoi,tile1,0.33,29,654,2065
29,0.669683257918552,expert2,Expert1,tile1,0.33,1850,1581,244
30,0.6760152977599708,expert1,DeepCell 0.12.3 mem,tile2,0.33,1856,576,1203
31,0.6809971098265896,expert1,DeepCell 0.12.3 cyto,tile2,0.33,1885,592,1174
32,0.7010420409629896,expert1,DeepCell 0.9.0 mem,tile2,0.33,1951,556,1108
33,0.7218178590449139,expert1,DeepCell 0.9.0 cyto,tile2,0.33,2033,541,1026
34,0.5555978674790556,expert1,DeepCell 0.6.0 mem,tile2,0.33,1459,734,1600
35,0.5517108804306036,expert1,DeepCell 0.6.0 cyto,tile2,0.33,1435,708,1624
36,0.7135097248992466,expert1,Cellpose 2.1.0,tile2,0.33,2036,612,1023
37,0.7053241960991038,expert1,Cellpose 0.6.1,tile2,0.33,2007,625,1052
38,0.7034632034632035,expert1,Cellpose 0.0.3.1,tile2,0.33,1950,535,1109
39,0.22534516765285997,expert1,CellProfiler,tile2,0.33,457,540,2602
40,0.014677728142948309,expert1,CellX,tile2,0.33,23,52,3036
41,0.19855040632549967,expert1,AICS(classic),tile2,0.33,452,1042,2607
42,0.0,expert1,Cellsegm,tile2,0.33,0,17,3059
43,0.02522135766031661,expert1,Voronoi,tile2,0.33,47,621,3012
44,0.648389033420052,expert1,Expert2,tile2,0.33,1620,318,1439
45,0.7510297482837529,expert2,DeepCell 0.12.3 mem,tile2,0.33,1641,791,297
46,0.7537938844847112,expert2,DeepCell 0.12.3 cyto,tile2,0.33,1664,813,274
47,0.7833520809898763,expert2,DeepCell 0.9.0 mem,tile2,0.33,1741,766,197
48,0.7978723404255319,expert2,DeepCell 0.9.0 cyto,tile2,0.33,1800,774,138
49,0.662793512466715,expert2,DeepCell 0.6.0 mem,tile2,0.33,1369,824,569
50,0.6488605733888753,expert2,DeepCell 0.6.0 cyto,tile2,0.33,1324,819,614
51,0.7505451373746184,expert2,Cellpose 2.1.0,tile2,0.33,1721,927,217
52,0.7435448577680526,expert2,Cellpose 0.6.1,tile2,0.33,1699,933,239
53,0.7718742934659734,expert2,Cellpose 0.0.3.1,tile2,0.33,1707,778,231
54,0.2882453151618399,expert2,CellProfiler,tile2,0.33,423,574,1515
55,0.025832091405861898,expert2,CellX,tile2,0.33,26,49,1912
56,0.2925407925407925,expert2,AICS(classic),tile2,0.33,502,992,1436
57,0.0,expert2,Cellsegm,tile2,0.33,0,17,1938
58,0.0422102839600921,expert2,Voronoi,tile2,0.33,55,613,1883
59,0.648389033420052,expert2,Expert1,tile2,0.33,1620,1439,318
