,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.037318361955085866,expert1,DeepCell 0.12.3 mem,tile1,0.79,113,2512,3318
1,0.04081632653061224,expert1,DeepCell 0.12.3 cyto,tile1,0.79,123,2473,3308
2,0.05667098445595855,expert1,DeepCell 0.9.0 mem,tile1,0.79,175,2570,3256
3,0.04943893315986339,expert1,DeepCell 0.9.0 cyto,tile1,0.79,152,2566,3279
4,0.004492052522460262,expert1,DeepCell 0.6.0 mem,tile1,0.79,13,2344,3418
5,0.0031496062992125984,expert1,DeepCell 0.6.0 cyto,tile1,0.79,9,2275,3422
6,0.03637513838367863,expert1,Cellpose 2.1.0,tile1,0.79,115,2777,3316
7,0.048081515682216205,expert1,Cellpose 0.6.1,tile1,0.79,151,2699,3280
8,0.037551020408163265,expert1,Cellpose 0.0.3.1,tile1,0.79,115,2579,3316
9,0.005388414907947912,expert1,CellProfiler,tile1,0.79,12,1011,3419
10,0.0,expert1,CellX,tile1,0.79,0,103,3431
11,0.0,expert1,AICS(classic),tile1,0.79,0,1267,3431
12,0.0,expert1,Cellsegm,tile1,0.79,0,23,3431
13,0.0,expert1,Voronoi,tile1,0.79,0,683,3431
14,0.008687782805429865,expert1,Expert2,tile1,0.79,24,2070,3407
15,0.003814367450731087,expert2,DeepCell 0.12.3 mem,tile1,0.79,9,2616,2085
16,0.0029850746268656717,expert2,DeepCell 0.12.3 cyto,tile1,0.79,7,2589,2087
17,0.019012192601777226,expert2,DeepCell 0.9.0 mem,tile1,0.79,46,2699,2048
18,0.027847049044056525,expert2,DeepCell 0.9.0 cyto,tile1,0.79,67,2651,2027
19,0.00044933722758930576,expert2,DeepCell 0.6.0 mem,tile1,0.79,1,2356,2093
20,0.0,expert2,DeepCell 0.6.0 cyto,tile1,0.79,0,2284,2094
21,0.02045728038507822,expert2,Cellpose 2.1.0,tile1,0.79,51,2841,2043
22,0.03155339805825243,expert2,Cellpose 0.6.1,tile1,0.79,78,2772,2016
23,0.027986633249791143,expert2,Cellpose 0.0.3.1,tile1,0.79,67,2627,2027
24,0.02438241899262111,expert2,CellProfiler,tile1,0.79,38,985,2056
25,0.0,expert2,CellX,tile1,0.79,0,103,2094
26,0.002975304968759298,expert2,AICS(classic),tile1,0.79,5,1262,2089
27,0.0,expert2,Cellsegm,tile1,0.79,0,23,2094
28,0.0,expert2,Voronoi,tile1,0.79,0,683,2094
29,0.008687782805429865,expert2,Expert1,tile1,0.79,24,3407,2070
30,0.014933527590602805,expert1,DeepCell 0.12.3 mem,tile2,0.79,41,2391,3018
31,0.01625722543352601,expert1,DeepCell 0.12.3 cyto,tile2,0.79,45,2432,3014
32,0.028386633129716135,expert1,DeepCell 0.9.0 mem,tile2,0.79,79,2428,2980
33,0.03550505947097461,expert1,DeepCell 0.9.0 cyto,tile2,0.79,100,2474,2959
34,0.001904036557501904,expert1,DeepCell 0.6.0 mem,tile2,0.79,5,2188,3054
35,0.0011534025374855825,expert1,DeepCell 0.6.0 cyto,tile2,0.79,3,2140,3056
36,0.028386192395304013,expert1,Cellpose 2.1.0,tile2,0.79,81,2567,2978
37,0.040766121946933756,expert1,Cellpose 0.6.1,tile2,0.79,116,2516,2943
38,0.02813852813852814,expert1,Cellpose 0.0.3.1,tile2,0.79,78,2407,2981
39,0.0019723865877712033,expert1,CellProfiler,tile2,0.79,4,993,3055
40,0.0,expert1,CellX,tile2,0.79,0,75,3059
41,0.0,expert1,AICS(classic),tile2,0.79,0,1494,3059
42,0.0,expert1,Cellsegm,tile2,0.79,0,17,3059
43,0.0,expert1,Voronoi,tile2,0.79,0,668,3059
44,0.011606964178507104,expert1,Expert2,tile2,0.79,29,1909,3030
45,0.0018306636155606408,expert2,DeepCell 0.12.3 mem,tile2,0.79,4,2428,1934
46,0.00045300113250283127,expert2,DeepCell 0.12.3 cyto,tile2,0.79,1,2476,1937
47,0.0040494938132733405,expert2,DeepCell 0.9.0 mem,tile2,0.79,9,2498,1929
48,0.008421985815602837,expert2,DeepCell 0.9.0 cyto,tile2,0.79,19,2555,1919
49,0.0004841442749939482,expert2,DeepCell 0.6.0 mem,tile2,0.79,1,2192,1937
50,0.000490075961774075,expert2,DeepCell 0.6.0 cyto,tile2,0.79,1,2142,1937
51,0.019188835586567816,expert2,Cellpose 2.1.0,tile2,0.79,44,2604,1894
52,0.025820568927789934,expert2,Cellpose 0.6.1,tile2,0.79,59,2573,1879
53,0.02170472529957043,expert2,Cellpose 0.0.3.1,tile2,0.79,48,2437,1890
54,0.0020442930153321977,expert2,CellProfiler,tile2,0.79,3,994,1935
55,0.0,expert2,CellX,tile2,0.79,0,75,1938
56,0.0005827505827505828,expert2,AICS(classic),tile2,0.79,1,1493,1937
57,0.0,expert2,Cellsegm,tile2,0.79,0,17,1938
58,0.0,expert2,Voronoi,tile2,0.79,0,668,1938
59,0.011606964178507104,expert2,Expert1,tile2,0.79,29,3030,1909
