,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.7040951122853368,expert1,DeepCell 0.12.3 mem,tile1,0.39,2132,493,1299
1,0.7058237929318069,expert1,DeepCell 0.12.3 cyto,tile1,0.39,2127,469,1304
2,0.7338082901554405,expert1,DeepCell 0.9.0 mem,tile1,0.39,2266,479,1165
3,0.7298747763864043,expert1,DeepCell 0.9.0 cyto,tile1,0.39,2244,474,1187
4,0.5587422252937111,expert1,DeepCell 0.6.0 mem,tile1,0.39,1617,740,1814
5,0.5445319335083114,expert1,DeepCell 0.6.0 cyto,tile1,0.39,1556,728,1875
6,0.7072592123991776,expert1,Cellpose 2.1.0,tile1,0.39,2236,656,1195
7,0.7043464416494188,expert1,Cellpose 0.6.1,tile1,0.39,2212,638,1219
8,0.6958367346938775,expert1,Cellpose 0.0.3.1,tile1,0.39,2131,563,1300
9,0.3255500673551863,expert1,CellProfiler,tile1,0.39,725,298,2706
10,0.014148273910582909,expert1,CellX,tile1,0.39,25,78,3406
11,0.08684546615581099,expert1,AICS(classic),tile1,0.39,204,1063,3227
12,0.0,expert1,Cellsegm,tile1,0.39,0,23,3431
13,0.029654837141468156,expert1,Voronoi,tile1,0.39,61,622,3370
14,0.5766515837104073,expert1,Expert2,tile1,0.39,1593,501,1838
15,0.6636999364272091,expert2,DeepCell 0.12.3 mem,tile1,0.39,1566,1059,528
16,0.6601279317697228,expert2,DeepCell 0.12.3 cyto,tile1,0.39,1548,1048,546
17,0.7125439140318247,expert2,DeepCell 0.9.0 mem,tile1,0.39,1724,1021,370
18,0.7339983374896093,expert2,DeepCell 0.9.0 cyto,tile1,0.39,1766,952,328
19,0.45383059986519886,expert2,DeepCell 0.6.0 mem,tile1,0.39,1010,1347,1084
20,0.4623115577889447,expert2,DeepCell 0.6.0 cyto,tile1,0.39,1012,1272,1082
21,0.7196149217809867,expert2,Cellpose 2.1.0,tile1,0.39,1794,1098,300
22,0.7346278317152104,expert2,Cellpose 0.6.1,tile1,0.39,1816,1034,278
23,0.7489557226399332,expert2,Cellpose 0.0.3.1,tile1,0.39,1793,901,301
24,0.4068014116137312,expert2,CellProfiler,tile1,0.39,634,389,1460
25,0.020937642239417388,expert2,CellX,tile1,0.39,23,80,2071
26,0.2725379351383517,expert2,AICS(classic),tile1,0.39,458,809,1636
27,0.0,expert2,Cellsegm,tile1,0.39,0,23,2094
28,0.00792221822110191,expert2,Voronoi,tile1,0.39,11,672,2083
29,0.5766515837104073,expert2,Expert1,tile1,0.39,1593,1838,501
30,0.5918776179202331,expert1,DeepCell 0.12.3 mem,tile2,0.39,1625,807,1434
31,0.6022398843930635,expert1,DeepCell 0.12.3 cyto,tile2,0.39,1667,810,1392
32,0.6334890406036651,expert1,DeepCell 0.9.0 mem,tile2,0.39,1763,744,1296
33,0.6564885496183206,expert1,DeepCell 0.9.0 cyto,tile2,0.39,1849,725,1210
34,0.4398324447829398,expert1,DeepCell 0.6.0 mem,tile2,0.39,1155,1038,1904
35,0.4402153018069973,expert1,DeepCell 0.6.0 cyto,tile2,0.39,1145,998,1914
36,0.6479761696162607,expert1,Cellpose 2.1.0,tile2,0.39,1849,799,1210
37,0.6420664206642066,expert1,Cellpose 0.6.1,tile2,0.39,1827,805,1232
38,0.6367243867243867,expert1,Cellpose 0.0.3.1,tile2,0.39,1765,720,1294
39,0.16863905325443787,expert1,CellProfiler,tile2,0.39,342,655,2717
40,0.008296107211231652,expert1,CellX,tile2,0.39,13,62,3046
41,0.11596749396002635,expert1,AICS(classic),tile2,0.39,264,1230,2795
42,0.0,expert1,Cellsegm,tile2,0.39,0,17,3059
43,0.011805741883552455,expert1,Voronoi,tile2,0.39,22,646,3037
44,0.5591354812887732,expert1,Expert2,tile2,0.39,1397,541,1662
45,0.6329519450800916,expert2,DeepCell 0.12.3 mem,tile2,0.39,1383,1049,555
46,0.6237825594563986,expert2,DeepCell 0.12.3 cyto,tile2,0.39,1377,1100,561
47,0.6857142857142857,expert2,DeepCell 0.9.0 mem,tile2,0.39,1524,983,414
48,0.7198581560283688,expert2,DeepCell 0.9.0 cyto,tile2,0.39,1624,950,314
49,0.4691358024691358,expert2,DeepCell 0.6.0 mem,tile2,0.39,969,1224,969
50,0.4587111002205342,expert2,DeepCell 0.6.0 cyto,tile2,0.39,936,1207,1002
51,0.6955952900130833,expert2,Cellpose 2.1.0,tile2,0.39,1595,1053,343
52,0.6949671772428884,expert2,Cellpose 0.6.1,tile2,0.39,1588,1044,350
53,0.7144472077775266,expert2,Cellpose 0.0.3.1,tile2,0.39,1580,905,358
54,0.1989778534923339,expert2,CellProfiler,tile2,0.39,292,705,1646
55,0.01788375558867362,expert2,CellX,tile2,0.39,18,57,1920
56,0.22377622377622378,expert2,AICS(classic),tile2,0.39,384,1110,1554
57,0.0,expert2,Cellsegm,tile2,0.39,0,17,1938
58,0.023023791250959325,expert2,Voronoi,tile2,0.39,30,638,1908
59,0.5591354812887732,expert2,Expert1,tile2,0.39,1397,1662,541
