,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.14101717305151915,expert1,DeepCell 0.12.3 mem,tile1,0.72,427,2198,3004
1,0.14899618383938942,expert1,DeepCell 0.12.3 cyto,tile1,0.72,449,2147,2982
2,0.17681347150259066,expert1,DeepCell 0.9.0 mem,tile1,0.72,546,2199,2885
3,0.17368677833794113,expert1,DeepCell 0.9.0 cyto,tile1,0.72,534,2184,2897
4,0.021423635107118175,expert1,DeepCell 0.6.0 mem,tile1,0.72,62,2295,3369
5,0.022397200349956254,expert1,DeepCell 0.6.0 cyto,tile1,0.72,64,2220,3367
6,0.12810374822078127,expert1,Cellpose 2.1.0,tile1,0.72,405,2487,3026
7,0.15443400732367457,expert1,Cellpose 0.6.1,tile1,0.72,485,2365,2946
8,0.1299591836734694,expert1,Cellpose 0.0.3.1,tile1,0.72,398,2296,3033
9,0.027391109115401886,expert1,CellProfiler,tile1,0.72,61,962,3370
10,0.0,expert1,CellX,tile1,0.72,0,103,3431
11,0.0,expert1,AICS(classic),tile1,0.72,0,1267,3431
12,0.0,expert1,Cellsegm,tile1,0.72,0,23,3431
13,0.0,expert1,Voronoi,tile1,0.72,0,683,3431
14,0.043800904977375564,expert1,Expert2,tile1,0.72,121,1973,3310
15,0.02288620470438652,expert2,DeepCell 0.12.3 mem,tile1,0.72,54,2571,2040
16,0.019189765458422176,expert2,DeepCell 0.12.3 cyto,tile1,0.72,45,2551,2049
17,0.0628228972928291,expert2,DeepCell 0.9.0 mem,tile1,0.72,152,2593,1942
18,0.08977556109725686,expert2,DeepCell 0.9.0 cyto,tile1,0.72,216,2502,1878
19,0.001797348910357223,expert2,DeepCell 0.6.0 mem,tile1,0.72,4,2353,2090
20,0.001827318410232983,expert2,DeepCell 0.6.0 cyto,tile1,0.72,4,2280,2090
21,0.10068190934616927,expert2,Cellpose 2.1.0,tile1,0.72,251,2641,1843
22,0.127831715210356,expert2,Cellpose 0.6.1,tile1,0.72,316,2534,1778
23,0.12656641604010024,expert2,Cellpose 0.0.3.1,tile1,0.72,303,2391,1791
24,0.08148861084376002,expert2,CellProfiler,tile1,0.72,127,896,1967
25,0.0,expert2,CellX,tile1,0.72,0,103,2094
26,0.01428146385004463,expert2,AICS(classic),tile1,0.72,24,1243,2070
27,0.0,expert2,Cellsegm,tile1,0.72,0,23,2094
28,0.0,expert2,Voronoi,tile1,0.72,0,683,2094
29,0.043800904977375564,expert2,Expert1,tile1,0.72,121,3310,1973
30,0.07138954653068658,expert1,DeepCell 0.12.3 mem,tile2,0.72,196,2236,2863
31,0.06539017341040462,expert1,DeepCell 0.12.3 cyto,tile2,0.72,181,2296,2878
32,0.10923463887890765,expert1,DeepCell 0.9.0 mem,tile2,0.72,304,2203,2755
33,0.1246227587431209,expert1,DeepCell 0.9.0 cyto,tile2,0.72,351,2223,2708
34,0.00952018278750952,expert1,DeepCell 0.6.0 mem,tile2,0.72,25,2168,3034
35,0.008458285274894272,expert1,DeepCell 0.6.0 cyto,tile2,0.72,22,2121,3037
36,0.10478359908883828,expert1,Cellpose 2.1.0,tile2,0.72,299,2349,2760
37,0.13811280969952558,expert1,Cellpose 0.6.1,tile2,0.72,393,2239,2666
38,0.10678210678210678,expert1,Cellpose 0.0.3.1,tile2,0.72,296,2189,2763
39,0.013806706114398421,expert1,CellProfiler,tile2,0.72,28,969,3031
40,0.0006381620931716656,expert1,CellX,tile2,0.72,1,74,3058
41,0.0008785416209092906,expert1,AICS(classic),tile2,0.72,2,1492,3057
42,0.0,expert1,Cellsegm,tile2,0.72,0,17,3059
43,0.0,expert1,Voronoi,tile2,0.72,0,668,3059
44,0.05523313988393036,expert1,Expert2,tile2,0.72,138,1800,2921
45,0.007780320366132723,expert2,DeepCell 0.12.3 mem,tile2,0.72,17,2415,1921
46,0.009060022650056626,expert2,DeepCell 0.12.3 cyto,tile2,0.72,20,2457,1918
47,0.02159730033745782,expert2,DeepCell 0.9.0 mem,tile2,0.72,48,2459,1890
48,0.05053191489361702,expert2,DeepCell 0.9.0 cyto,tile2,0.72,114,2460,1824
49,0.002420721374969741,expert2,DeepCell 0.6.0 mem,tile2,0.72,5,2188,1933
50,0.002450379808870375,expert2,DeepCell 0.6.0 cyto,tile2,0.72,5,2138,1933
51,0.08416921064108156,expert2,Cellpose 2.1.0,tile2,0.72,193,2455,1745
52,0.09934354485776806,expert2,Cellpose 0.6.1,tile2,0.72,227,2405,1711
53,0.10174089984173638,expert2,Cellpose 0.0.3.1,tile2,0.72,225,2260,1713
54,0.0040885860306643955,expert2,CellProfiler,tile2,0.72,6,991,1932
55,0.0,expert2,CellX,tile2,0.72,0,75,1938
56,0.005244755244755245,expert2,AICS(classic),tile2,0.72,9,1485,1929
57,0.0,expert2,Cellsegm,tile2,0.72,0,17,1938
58,0.0,expert2,Voronoi,tile2,0.72,0,668,1938
59,0.05523313988393036,expert2,Expert1,tile2,0.72,138,2921,1800
