,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.22225891677675033,expert1,DeepCell 0.12.3 mem,tile1,0.68,673,1952,2758
1,0.2342790774846524,expert1,DeepCell 0.12.3 cyto,tile1,0.68,706,1890,2725
2,0.2697538860103627,expert1,DeepCell 0.9.0 mem,tile1,0.68,833,1912,2598
3,0.25272402016588064,expert1,DeepCell 0.9.0 cyto,tile1,0.68,777,1941,2654
4,0.043538355217691775,expert1,DeepCell 0.6.0 mem,tile1,0.68,126,2231,3305
5,0.04374453193350831,expert1,DeepCell 0.6.0 cyto,tile1,0.68,125,2159,3306
6,0.19737466392535188,expert1,Cellpose 2.1.0,tile1,0.68,624,2268,2807
7,0.2334023244706257,expert1,Cellpose 0.6.1,tile1,0.68,733,2117,2698
8,0.19428571428571428,expert1,Cellpose 0.0.3.1,tile1,0.68,595,2099,2836
9,0.049842837898518184,expert1,CellProfiler,tile1,0.68,111,912,3320
10,0.0,expert1,CellX,tile1,0.68,0,103,3431
11,0.001277139208173691,expert1,AICS(classic),tile1,0.68,3,1264,3428
12,0.0,expert1,Cellsegm,tile1,0.68,0,23,3431
13,0.0,expert1,Voronoi,tile1,0.68,0,683,3431
14,0.0825339366515837,expert1,Expert2,tile1,0.68,228,1866,3203
15,0.04534859080313626,expert2,DeepCell 0.12.3 mem,tile1,0.68,107,2518,1987
16,0.03795309168443497,expert2,DeepCell 0.12.3 cyto,tile1,0.68,89,2507,2005
17,0.09919404835709858,expert2,DeepCell 0.9.0 mem,tile1,0.68,240,2505,1854
18,0.14962593516209477,expert2,DeepCell 0.9.0 cyto,tile1,0.68,360,2358,1734
19,0.0053920467310716695,expert2,DeepCell 0.6.0 mem,tile1,0.68,12,2345,2082
20,0.00548195523069895,expert2,DeepCell 0.6.0 cyto,tile1,0.68,12,2272,2082
21,0.17248295226634577,expert2,Cellpose 2.1.0,tile1,0.68,430,2462,1664
22,0.20509708737864077,expert2,Cellpose 0.6.1,tile1,0.68,507,2343,1587
23,0.20509607351712614,expert2,Cellpose 0.0.3.1,tile1,0.68,491,2203,1603
24,0.11934552454282965,expert2,CellProfiler,tile1,0.68,186,837,1908
25,0.0009103322712790169,expert2,CellX,tile1,0.68,1,102,2093
26,0.02915798869384112,expert2,AICS(classic),tile1,0.68,49,1218,2045
27,0.0,expert2,Cellsegm,tile1,0.68,0,23,2094
28,0.0,expert2,Voronoi,tile1,0.68,0,683,2094
29,0.0825339366515837,expert2,Expert1,tile1,0.68,228,3203,1866
30,0.11546166454197779,expert1,DeepCell 0.12.3 mem,tile2,0.68,317,2115,2742
31,0.11849710982658959,expert1,DeepCell 0.12.3 cyto,tile2,0.68,328,2149,2731
32,0.1703197987782968,expert1,DeepCell 0.9.0 mem,tile2,0.68,474,2033,2585
33,0.1977631812533286,expert1,DeepCell 0.9.0 cyto,tile2,0.68,557,2017,2502
34,0.020944402132520943,expert1,DeepCell 0.6.0 mem,tile2,0.68,55,2138,3004
35,0.020376778162245292,expert1,DeepCell 0.6.0 cyto,tile2,0.68,53,2090,3006
36,0.17522340984755563,expert1,Cellpose 2.1.0,tile2,0.68,500,2148,2559
37,0.20207344930592164,expert1,Cellpose 0.6.1,tile2,0.68,575,2057,2484
38,0.17676767676767677,expert1,Cellpose 0.0.3.1,tile2,0.68,490,1995,2569
39,0.022189349112426034,expert1,CellProfiler,tile2,0.68,45,952,3014
40,0.0012763241863433313,expert1,CellX,tile2,0.68,2,73,3057
41,0.0017570832418185812,expert1,AICS(classic),tile2,0.68,4,1490,3055
42,0.0,expert1,Cellsegm,tile2,0.68,0,17,3059
43,0.0,expert1,Voronoi,tile2,0.68,0,668,3059
44,0.0980588353011807,expert1,Expert2,tile2,0.68,245,1693,2814
45,0.02471395881006865,expert2,DeepCell 0.12.3 mem,tile2,0.68,54,2378,1884
46,0.020838052095130236,expert2,DeepCell 0.12.3 cyto,tile2,0.68,46,2431,1892
47,0.05219347581552306,expert2,DeepCell 0.9.0 mem,tile2,0.68,116,2391,1822
48,0.09796099290780141,expert2,DeepCell 0.9.0 cyto,tile2,0.68,221,2353,1717
49,0.006778019849915275,expert2,DeepCell 0.6.0 mem,tile2,0.68,14,2179,1924
50,0.005390835579514825,expert2,DeepCell 0.6.0 cyto,tile2,0.68,11,2132,1927
51,0.1456607064980375,expert2,Cellpose 2.1.0,tile2,0.68,334,2314,1604
52,0.17330415754923414,expert2,Cellpose 0.6.1,tile2,0.68,396,2236,1542
53,0.17906398372145602,expert2,Cellpose 0.0.3.1,tile2,0.68,396,2089,1542
54,0.012265758091993186,expert2,CellProfiler,tile2,0.68,18,979,1920
55,0.0,expert2,CellX,tile2,0.68,0,75,1938
56,0.013986013986013986,expert2,AICS(classic),tile2,0.68,24,1470,1914
57,0.0,expert2,Cellsegm,tile2,0.68,0,17,1938
58,0.0,expert2,Voronoi,tile2,0.68,0,668,1938
59,0.0980588353011807,expert2,Expert1,tile2,0.68,245,2814,1693
