,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.8335535006605019,expert1,DeepCell 0.12.3 mem,tile1,0.1,2524,101,907
1,0.8335822133731542,expert1,DeepCell 0.12.3 cyto,tile1,0.1,2512,84,919
2,0.8426165803108808,expert1,DeepCell 0.9.0 mem,tile1,0.1,2602,143,829
3,0.8450154496666125,expert1,DeepCell 0.9.0 cyto,tile1,0.1,2598,120,833
4,0.789564616447823,expert1,DeepCell 0.6.0 mem,tile1,0.1,2285,72,1146
5,0.7769028871391076,expert1,DeepCell 0.6.0 cyto,tile1,0.1,2220,64,1211
6,0.8340977384153092,expert1,Cellpose 2.1.0,tile1,0.1,2637,255,794
7,0.8192962903996179,expert1,Cellpose 0.6.1,tile1,0.1,2573,277,858
8,0.8166530612244898,expert1,Cellpose 0.0.3.1,tile1,0.1,2501,193,930
9,0.4571171980242479,expert1,CellProfiler,tile1,0.1,1018,5,2413
10,0.04470854555744199,expert1,CellX,tile1,0.1,79,24,3352
11,0.48701575138356745,expert1,AICS(classic),tile1,0.1,1144,123,2287
12,0.004053271569195136,expert1,Cellsegm,tile1,0.1,7,16,3424
13,0.2897423432182791,expert1,Voronoi,tile1,0.1,596,87,2835
14,0.752579185520362,expert1,Expert2,tile1,0.1,2079,15,1352
15,0.8539944903581267,expert2,DeepCell 0.12.3 mem,tile1,0.1,2015,610,79
16,0.8537313432835821,expert2,DeepCell 0.12.3 cyto,tile1,0.1,2002,594,92
17,0.8324033891299856,expert2,DeepCell 0.9.0 mem,tile1,0.1,2014,731,80
18,0.8374896093100582,expert2,DeepCell 0.9.0 cyto,tile1,0.1,2015,703,79
19,0.8685688609301281,expert2,DeepCell 0.6.0 mem,tile1,0.1,1933,424,161
20,0.8734582000913659,expert2,DeepCell 0.6.0 cyto,tile1,0.1,1912,372,182
21,0.8138788608102687,expert2,Cellpose 2.1.0,tile1,0.1,2029,863,65
22,0.816747572815534,expert2,Cellpose 0.6.1,tile1,0.1,2019,831,75
23,0.8395989974937343,expert2,Cellpose 0.0.3.1,tile1,0.1,2010,684,84
24,0.6230349695219762,expert2,CellProfiler,tile1,0.1,971,52,1123
25,0.06372325898953118,expert2,CellX,tile1,0.1,70,33,2024
26,0.5950609937518596,expert2,AICS(classic),tile1,0.1,1000,267,1094
27,0.011336797354747285,expert2,Cellsegm,tile1,0.1,12,11,2082
28,0.3658624414836154,expert2,Voronoi,tile1,0.1,508,175,1586
29,0.752579185520362,expert2,Expert1,tile1,0.1,2079,1352,15
30,0.8009470041886724,expert1,DeepCell 0.12.3 mem,tile2,0.1,2199,233,860
31,0.8096098265895953,expert1,DeepCell 0.12.3 cyto,tile2,0.1,2241,236,818
32,0.7987782968020122,expert1,DeepCell 0.9.0 mem,tile2,0.1,2223,284,836
33,0.8120007101011895,expert1,DeepCell 0.9.0 cyto,tile2,0.1,2287,287,772
34,0.7574257425742574,expert1,DeepCell 0.6.0 mem,tile2,0.1,1989,204,1070
35,0.752402921953095,expert1,DeepCell 0.6.0 cyto,tile2,0.1,1957,186,1102
36,0.8007709830033293,expert1,Cellpose 2.1.0,tile2,0.1,2285,363,774
37,0.7924793533649622,expert1,Cellpose 0.6.1,tile2,0.1,2255,377,804
38,0.7958152958152959,expert1,Cellpose 0.0.3.1,tile2,0.1,2206,279,853
39,0.480276134122288,expert1,CellProfiler,tile2,0.1,974,23,2085
40,0.037013401403956606,expert1,CellX,tile2,0.1,58,17,3001
41,0.5455743465846694,expert1,AICS(classic),tile2,0.1,1242,252,1817
42,0.003250975292587776,expert1,Cellsegm,tile2,0.1,5,12,3054
43,0.291923799302388,expert1,Voronoi,tile2,0.1,544,124,2515
44,0.7472483490094056,expert1,Expert2,tile2,0.1,1867,71,1192
45,0.8466819221967964,expert2,DeepCell 0.12.3 mem,tile2,0.1,1850,582,88
46,0.8498301245753115,expert2,DeepCell 0.12.3 cyto,tile2,0.1,1876,601,62
47,0.8368953880764904,expert2,DeepCell 0.9.0 mem,tile2,0.1,1860,647,78
48,0.8351063829787234,expert2,DeepCell 0.9.0 cyto,tile2,0.1,1884,690,54
49,0.8641975308641975,expert2,DeepCell 0.6.0 mem,tile2,0.1,1785,408,153
50,0.8703749081107571,expert2,DeepCell 0.6.0 cyto,tile2,0.1,1776,367,162
51,0.809419973833406,expert2,Cellpose 2.1.0,tile2,0.1,1856,792,82
52,0.8008752735229759,expert2,Cellpose 0.6.1,tile2,0.1,1830,802,108
53,0.8265882884919737,expert2,Cellpose 0.0.3.1,tile2,0.1,1828,657,110
54,0.6555366269165247,expert2,CellProfiler,tile2,0.1,962,35,976
55,0.05663189269746647,expert2,CellX,tile2,0.1,57,18,1881
56,0.6293706293706294,expert2,AICS(classic),tile2,0.1,1080,414,858
57,0.006138107416879796,expert2,Cellsegm,tile2,0.1,6,11,1932
58,0.4136607828089025,expert2,Voronoi,tile2,0.1,539,129,1399
59,0.7472483490094056,expert2,Expert1,tile2,0.1,1867,1192,71
