,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.4821664464993395,expert1,DeepCell 0.12.3 mem,tile1,0.55,1460,1165,1971
1,0.4881367181018749,expert1,DeepCell 0.12.3 cyto,tile1,0.55,1471,1125,1960
2,0.5145725388601037,expert1,DeepCell 0.9.0 mem,tile1,0.55,1589,1156,1842
3,0.5122784192551635,expert1,DeepCell 0.9.0 cyto,tile1,0.55,1575,1143,1856
4,0.23047684865238424,expert1,DeepCell 0.6.0 mem,tile1,0.55,667,1690,2764
5,0.22992125984251968,expert1,DeepCell 0.6.0 cyto,tile1,0.55,657,1627,2774
6,0.4583267436343508,expert1,Cellpose 2.1.0,tile1,0.55,1449,1443,1982
7,0.475083585416335,expert1,Cellpose 0.6.1,tile1,0.55,1492,1358,1939
8,0.45648979591836736,expert1,Cellpose 0.0.3.1,tile1,0.55,1398,1296,2033
9,0.16883700044903457,expert1,CellProfiler,tile1,0.55,376,647,3055
10,0.0028296547821165816,expert1,CellX,tile1,0.55,5,98,3426
11,0.0140485312899106,expert1,AICS(classic),tile1,0.55,33,1234,3398
12,0.0,expert1,Cellsegm,tile1,0.55,0,23,3431
13,0.002916869227029655,expert1,Voronoi,tile1,0.55,6,677,3425
14,0.2573755656108597,expert1,Expert2,tile1,0.55,711,1383,2720
15,0.23098114007204917,expert2,DeepCell 0.12.3 mem,tile1,0.55,545,2080,1549
16,0.2204690831556503,expert2,DeepCell 0.12.3 cyto,tile1,0.55,517,2079,1577
17,0.3719776813391196,expert2,DeepCell 0.9.0 mem,tile1,0.55,900,1845,1194
18,0.44098088113050704,expert2,DeepCell 0.9.0 cyto,tile1,0.55,1061,1657,1033
19,0.07818467760053921,expert2,DeepCell 0.6.0 mem,tile1,0.55,174,2183,1920
20,0.0708085883965281,expert2,DeepCell 0.6.0 cyto,tile1,0.55,155,2129,1939
21,0.4564781387886081,expert2,Cellpose 2.1.0,tile1,0.55,1138,1754,956
22,0.4931229773462783,expert2,Cellpose 0.6.1,tile1,0.55,1219,1631,875
23,0.5037593984962406,expert2,Cellpose 0.0.3.1,tile1,0.55,1206,1488,888
24,0.2438241899262111,expert2,CellProfiler,tile1,0.55,380,643,1714
25,0.007282658170232135,expert2,CellX,tile1,0.55,8,95,2086
26,0.11484677179410889,expert2,AICS(classic),tile1,0.55,193,1074,1901
27,0.0,expert2,Cellsegm,tile1,0.55,0,23,2094
28,0.0,expert2,Voronoi,tile1,0.55,0,683,2094
29,0.2573755656108597,expert2,Expert1,tile1,0.55,711,2720,1383
30,0.33837188126024403,expert1,DeepCell 0.12.3 mem,tile2,0.55,929,1503,2130
31,0.3345375722543353,expert1,DeepCell 0.12.3 cyto,tile2,0.55,926,1551,2133
32,0.40136543298598637,expert1,DeepCell 0.9.0 mem,tile2,0.55,1117,1390,1942
33,0.4306763713829221,expert1,DeepCell 0.9.0 cyto,tile2,0.55,1213,1361,1846
34,0.14051789794364053,expert1,DeepCell 0.6.0 mem,tile2,0.55,369,1824,2690
35,0.1376393694732795,expert1,DeepCell 0.6.0 cyto,tile2,0.55,358,1785,2701
36,0.41808305589626776,expert1,Cellpose 2.1.0,tile2,0.55,1193,1455,1866
37,0.437532946758039,expert1,Cellpose 0.6.1,tile2,0.55,1245,1387,1814
38,0.4101731601731602,expert1,Cellpose 0.0.3.1,tile2,0.55,1137,1348,1922
39,0.07297830374753451,expert1,CellProfiler,tile2,0.55,148,849,2911
40,0.0038289725590299937,expert1,CellX,tile2,0.55,6,69,3053
41,0.012738853503184714,expert1,AICS(classic),tile2,0.55,29,1465,3030
42,0.0,expert1,Cellsegm,tile2,0.55,0,17,3059
43,0.0016098738932116983,expert1,Voronoi,tile2,0.55,3,665,3056
44,0.2777666599959976,expert1,Expert2,tile2,0.55,694,1244,2365
45,0.1977116704805492,expert2,DeepCell 0.12.3 mem,tile2,0.55,432,2000,1506
46,0.1739524348810872,expert2,DeepCell 0.12.3 cyto,tile2,0.55,384,2093,1554
47,0.2906636670416198,expert2,DeepCell 0.9.0 mem,tile2,0.55,646,1861,1292
48,0.38608156028368795,expert2,DeepCell 0.9.0 cyto,tile2,0.55,871,1703,1067
49,0.06390704429920116,expert2,DeepCell 0.6.0 mem,tile2,0.55,132,2061,1806
50,0.06321979906885568,expert2,DeepCell 0.6.0 cyto,tile2,0.55,129,2014,1809
51,0.4334932402965547,expert2,Cellpose 2.1.0,tile2,0.55,994,1654,944
52,0.4599562363238512,expert2,Cellpose 0.6.1,tile2,0.55,1051,1581,887
53,0.4720777752656568,expert2,Cellpose 0.0.3.1,tile2,0.55,1044,1441,894
54,0.06405451448040886,expert2,CellProfiler,tile2,0.55,94,903,1844
55,0.004967709885742673,expert2,CellX,tile2,0.55,5,70,1933
56,0.06993006993006994,expert2,AICS(classic),tile2,0.55,120,1374,1818
57,0.0,expert2,Cellsegm,tile2,0.55,0,17,1938
58,0.0,expert2,Voronoi,tile2,0.55,0,668,1938
59,0.2777666599959976,expert2,Expert1,tile2,0.55,694,2365,1244
