,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.2830250990752972,expert1,DeepCell 0.12.3 mem,tile1,0.65,857,1768,2574
1,0.30230628836900614,expert1,DeepCell 0.12.3 cyto,tile1,0.65,911,1685,2520
2,0.32966321243523317,expert1,DeepCell 0.9.0 mem,tile1,0.65,1018,1727,2413
3,0.3148479427549195,expert1,DeepCell 0.9.0 cyto,tile1,0.65,968,1750,2463
4,0.06945404284727022,expert1,DeepCell 0.6.0 mem,tile1,0.65,201,2156,3230
5,0.06964129483814523,expert1,DeepCell 0.6.0 cyto,tile1,0.65,199,2085,3232
6,0.25747271864621224,expert1,Cellpose 2.1.0,tile1,0.65,814,2078,2617
7,0.28434962585575546,expert1,Cellpose 0.6.1,tile1,0.65,893,1957,2538
8,0.2530612244897959,expert1,Cellpose 0.0.3.1,tile1,0.65,775,1919,2656
9,0.07229456668163449,expert1,CellProfiler,tile1,0.65,161,862,3270
10,0.0005659309564233164,expert1,CellX,tile1,0.65,1,102,3430
11,0.002554278416347382,expert1,AICS(classic),tile1,0.65,6,1261,3425
12,0.0,expert1,Cellsegm,tile1,0.65,0,23,3431
13,0.0004861448711716091,expert1,Voronoi,tile1,0.65,1,682,3430
14,0.11330316742081448,expert1,Expert2,tile1,0.65,313,1781,3118
15,0.0712015257469803,expert2,DeepCell 0.12.3 mem,tile1,0.65,168,2457,1926
16,0.06396588486140725,expert2,DeepCell 0.12.3 cyto,tile1,0.65,150,2446,1944
17,0.1520975408142178,expert2,DeepCell 0.9.0 mem,tile1,0.65,368,2377,1726
18,0.20698254364089774,expert2,DeepCell 0.9.0 cyto,tile1,0.65,498,2220,1596
19,0.01482812851044709,expert2,DeepCell 0.6.0 mem,tile1,0.65,33,2324,2061
20,0.012334399269072635,expert2,DeepCell 0.6.0 cyto,tile1,0.65,27,2257,2067
21,0.23706377858002406,expert2,Cellpose 2.1.0,tile1,0.65,591,2301,1503
22,0.2609223300970874,expert2,Cellpose 0.6.1,tile1,0.65,645,2205,1449
23,0.2698412698412698,expert2,Cellpose 0.0.3.1,tile1,0.65,646,2048,1448
24,0.15014436958614052,expert2,CellProfiler,tile1,0.65,234,789,1860
25,0.0018206645425580337,expert2,CellX,tile1,0.65,2,101,2092
26,0.046414757512645045,expert2,AICS(classic),tile1,0.65,78,1189,2016
27,0.0,expert2,Cellsegm,tile1,0.65,0,23,2094
28,0.0,expert2,Voronoi,tile1,0.65,0,683,2094
29,0.11330316742081448,expert2,Expert1,tile1,0.65,313,3118,1781
30,0.16536150063740668,expert1,DeepCell 0.12.3 mem,tile2,0.65,454,1978,2605
31,0.15823699421965318,expert1,DeepCell 0.12.3 cyto,tile2,0.65,438,2039,2621
32,0.2231404958677686,expert1,DeepCell 0.9.0 mem,tile2,0.65,621,1886,2438
33,0.25350612462275873,expert1,DeepCell 0.9.0 cyto,tile2,0.65,714,1860,2345
34,0.036176694592536175,expert1,DeepCell 0.6.0 mem,tile2,0.65,95,2098,2964
35,0.03344867358708189,expert1,DeepCell 0.6.0 cyto,tile2,0.65,87,2056,2972
36,0.22743998598212722,expert1,Cellpose 2.1.0,tile2,0.65,649,1999,2410
37,0.2530311017395888,expert1,Cellpose 0.6.1,tile2,0.65,720,1912,2339
38,0.22835497835497837,expert1,Cellpose 0.0.3.1,tile2,0.65,633,1852,2426
39,0.034023668639053255,expert1,CellProfiler,tile2,0.65,69,928,2990
40,0.0012763241863433313,expert1,CellX,tile2,0.65,2,73,3057
41,0.0021963540522732263,expert1,AICS(classic),tile2,0.65,5,1489,3054
42,0.0,expert1,Cellsegm,tile2,0.65,0,17,3059
43,0.0,expert1,Voronoi,tile2,0.65,0,668,3059
44,0.13087852711626977,expert1,Expert2,tile2,0.65,327,1611,2732
45,0.043478260869565216,expert2,DeepCell 0.12.3 mem,tile2,0.65,95,2337,1843
46,0.04303510758776897,expert2,DeepCell 0.12.3 cyto,tile2,0.65,95,2382,1843
47,0.08638920134983127,expert2,DeepCell 0.9.0 mem,tile2,0.65,192,2315,1746
48,0.15425531914893617,expert2,DeepCell 0.9.0 cyto,tile2,0.65,348,2226,1590
49,0.01065117404986686,expert2,DeepCell 0.6.0 mem,tile2,0.65,22,2171,1916
50,0.009311443273707424,expert2,DeepCell 0.6.0 cyto,tile2,0.65,19,2124,1919
51,0.21107719145224596,expert2,Cellpose 2.1.0,tile2,0.65,484,2164,1454
52,0.24507658643326038,expert2,Cellpose 0.6.1,tile2,0.65,560,2072,1378
53,0.24779561383676238,expert2,Cellpose 0.0.3.1,tile2,0.65,548,1937,1390
54,0.016354344122657582,expert2,CellProfiler,tile2,0.65,24,973,1914
55,0.0,expert2,CellX,tile2,0.65,0,75,1938
56,0.019813519813519812,expert2,AICS(classic),tile2,0.65,34,1460,1904
57,0.0,expert2,Cellsegm,tile2,0.65,0,17,1938
58,0.0,expert2,Voronoi,tile2,0.65,0,668,1938
59,0.13087852711626977,expert2,Expert1,tile2,0.65,327,2732,1611
