,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.797225891677675,expert1,DeepCell 0.12.3 mem,tile1,0.01,2414,211,1017
1,0.7897793263646922,expert1,DeepCell 0.12.3 cyto,tile1,0.01,2380,216,1051
2,0.7985751295336787,expert1,DeepCell 0.9.0 mem,tile1,0.01,2466,279,965
3,0.7929744673930721,expert1,DeepCell 0.9.0 cyto,tile1,0.01,2438,280,993
4,0.7570836212854181,expert1,DeepCell 0.6.0 mem,tile1,0.01,2191,166,1240
5,0.7492563429571304,expert1,DeepCell 0.6.0 cyto,tile1,0.01,2141,143,1290
6,0.785386683536296,expert1,Cellpose 2.1.0,tile1,0.01,2483,409,948
7,0.7779016080241999,expert1,Cellpose 0.6.1,tile1,0.01,2443,407,988
8,0.7683265306122449,expert1,Cellpose 0.0.3.1,tile1,0.01,2353,341,1078
9,0.44948361023798833,expert1,CellProfiler,tile1,0.01,1001,22,2430
10,0.04753820033955857,expert1,CellX,tile1,0.01,84,19,3347
11,0.5185185185185185,expert1,AICS(classic),tile1,0.01,1218,49,2213
12,0.013317892298784018,expert1,Cellsegm,tile1,0.01,23,0,3408
13,0.3315508021390374,expert1,Voronoi,tile1,0.01,682,1,2749
14,0.7265158371040724,expert1,Expert2,tile1,0.01,2007,87,1424
15,0.8353464717101081,expert2,DeepCell 0.12.3 mem,tile1,0.01,1971,654,123
16,0.8353944562899787,expert2,DeepCell 0.12.3 cyto,tile1,0.01,1959,637,135
17,0.8183508989460633,expert2,DeepCell 0.9.0 mem,tile1,0.01,1980,765,114
18,0.8187863674147964,expert2,DeepCell 0.9.0 cyto,tile1,0.01,1970,748,124
19,0.8016176140193215,expert2,DeepCell 0.6.0 mem,tile1,0.01,1784,573,310
20,0.8035632708999543,expert2,DeepCell 0.6.0 cyto,tile1,0.01,1759,525,335
21,0.7966305655836342,expert2,Cellpose 2.1.0,tile1,0.01,1986,906,108
22,0.7953074433656958,expert2,Cellpose 0.6.1,tile1,0.01,1966,884,128
23,0.818295739348371,expert2,Cellpose 0.0.3.1,tile1,0.01,1959,735,135
24,0.6275264677574591,expert2,CellProfiler,tile1,0.01,978,45,1116
25,0.07100591715976332,expert2,CellX,tile1,0.01,78,25,2016
26,0.6385004462957453,expert2,AICS(classic),tile1,0.01,1073,194,1021
27,0.02172886159659896,expert2,Cellsegm,tile1,0.01,23,0,2071
28,0.4767734965790421,expert2,Voronoi,tile1,0.01,662,21,1432
29,0.7265158371040724,expert2,Expert1,tile1,0.01,2007,1424,87
30,0.7623383718812602,expert1,DeepCell 0.12.3 mem,tile2,0.01,2093,339,966
31,0.7691473988439307,expert1,DeepCell 0.12.3 cyto,tile2,0.01,2129,348,930
32,0.758893280632411,expert1,DeepCell 0.9.0 mem,tile2,0.01,2112,395,947
33,0.7683294869518906,expert1,DeepCell 0.9.0 cyto,tile2,0.01,2164,410,895
34,0.7376237623762376,expert1,DeepCell 0.6.0 mem,tile2,0.01,1937,256,1122
35,0.7335640138408305,expert1,DeepCell 0.6.0 cyto,tile2,0.01,1908,235,1151
36,0.7657263010338181,expert1,Cellpose 2.1.0,tile2,0.01,2185,463,874
37,0.7531189597610262,expert1,Cellpose 0.6.1,tile2,0.01,2143,489,916
38,0.7507215007215007,expert1,Cellpose 0.0.3.1,tile2,0.01,2081,404,978
39,0.4832347140039448,expert1,CellProfiler,tile2,0.01,980,17,2079
40,0.0408423739629866,expert1,CellX,tile2,0.01,64,11,2995
41,0.5785196573687679,expert1,AICS(classic),tile2,0.01,1317,177,1742
42,0.010403120936280884,expert1,Cellsegm,tile2,0.01,16,1,3043
43,0.35739200429299706,expert1,Voronoi,tile2,0.01,666,2,2393
44,0.7244346607964779,expert1,Expert2,tile2,0.01,1810,128,1249
45,0.8247139588100687,expert2,DeepCell 0.12.3 mem,tile2,0.01,1802,630,136
46,0.8167610419026048,expert2,DeepCell 0.12.3 cyto,tile2,0.01,1803,674,135
47,0.8152980877390327,expert2,DeepCell 0.9.0 mem,tile2,0.01,1812,695,126
48,0.8098404255319149,expert2,DeepCell 0.9.0 cyto,tile2,0.01,1827,747,111
49,0.8012587751149842,expert2,DeepCell 0.6.0 mem,tile2,0.01,1655,538,283
50,0.810095564812546,expert2,DeepCell 0.6.0 cyto,tile2,0.01,1653,490,285
51,0.788922808547754,expert2,Cellpose 2.1.0,tile2,0.01,1809,839,129
52,0.7851203501094092,expert2,Cellpose 0.6.1,tile2,0.01,1794,838,144
53,0.8057879267465521,expert2,Cellpose 0.0.3.1,tile2,0.01,1782,703,156
54,0.6603066439522999,expert2,CellProfiler,tile2,0.01,969,28,969
55,0.06060606060606061,expert2,CellX,tile2,0.01,61,14,1877
56,0.6765734265734266,expert2,AICS(classic),tile2,0.01,1161,333,777
57,0.016368286445012786,expert2,Cellsegm,tile2,0.01,16,1,1922
58,0.49884881043745205,expert2,Voronoi,tile2,0.01,650,18,1288
59,0.7244346607964779,expert2,Expert1,tile2,0.01,1810,1249,128
