,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.6922060766182299,expert1,DeepCell 0.12.3 mem,tile1,0.4,2096,529,1335
1,0.6952049112327858,expert1,DeepCell 0.12.3 cyto,tile1,0.4,2095,501,1336
2,0.7215025906735751,expert1,DeepCell 0.9.0 mem,tile1,0.4,2228,517,1203
3,0.7171897869572288,expert1,DeepCell 0.9.0 cyto,tile1,0.4,2205,513,1226
4,0.5393918451969593,expert1,DeepCell 0.6.0 mem,tile1,0.4,1561,796,1870
5,0.5238845144356955,expert1,DeepCell 0.6.0 cyto,tile1,0.4,1497,787,1934
6,0.6974537403131424,expert1,Cellpose 2.1.0,tile1,0.4,2205,687,1226
7,0.6932017194714217,expert1,Cellpose 0.6.1,tile1,0.4,2177,673,1254
8,0.6853877551020409,expert1,Cellpose 0.0.3.1,tile1,0.4,2099,595,1332
9,0.3161203412662775,expert1,CellProfiler,tile1,0.4,704,319,2727
10,0.013016411997736276,expert1,CellX,tile1,0.4,23,80,3408
11,0.07620263942103023,expert1,AICS(classic),tile1,0.4,179,1088,3252
12,0.0,expert1,Cellsegm,tile1,0.4,0,23,3431
13,0.026251823043266894,expert1,Voronoi,tile1,0.4,54,629,3377
14,0.5592760180995475,expert1,Expert2,tile1,0.4,1545,549,1886
15,0.6399660945115491,expert2,DeepCell 0.12.3 mem,tile1,0.4,1510,1115,584
16,0.6409381663113006,expert2,DeepCell 0.12.3 cyto,tile1,0.4,1503,1093,591
17,0.6980781153130812,expert2,DeepCell 0.9.0 mem,tile1,0.4,1689,1056,405
18,0.7219451371571073,expert2,DeepCell 0.9.0 cyto,tile1,0.4,1737,981,357
19,0.4183329588856437,expert2,DeepCell 0.6.0 mem,tile1,0.4,931,1426,1163
20,0.42576518958428505,expert2,DeepCell 0.6.0 cyto,tile1,0.4,932,1352,1162
21,0.7075812274368231,expert2,Cellpose 2.1.0,tile1,0.4,1764,1128,330
22,0.7241100323624595,expert2,Cellpose 0.6.1,tile1,0.4,1790,1060,304
23,0.7385129490392648,expert2,Cellpose 0.0.3.1,tile1,0.4,1768,926,326
24,0.3997433429579724,expert2,CellProfiler,tile1,0.4,623,400,1471
25,0.019116977696859355,expert2,CellX,tile1,0.4,21,82,2073
26,0.2636120202320738,expert2,AICS(classic),tile1,0.4,443,824,1651
27,0.0,expert2,Cellsegm,tile1,0.4,0,23,2094
28,0.00792221822110191,expert2,Voronoi,tile1,0.4,11,672,2083
29,0.5592760180995475,expert2,Expert1,tile1,0.4,1545,1886,549
30,0.5758513931888545,expert1,DeepCell 0.12.3 mem,tile2,0.4,1581,851,1478
31,0.5863439306358381,expert1,DeepCell 0.12.3 cyto,tile2,0.4,1623,854,1436
32,0.6194753862738053,expert1,DeepCell 0.9.0 mem,tile2,0.4,1724,783,1335
33,0.6458370317770282,expert1,DeepCell 0.9.0 cyto,tile2,0.4,1819,755,1240
34,0.41546077684691546,expert1,DeepCell 0.6.0 mem,tile2,0.4,1091,1102,1968
35,0.4156093810073049,expert1,DeepCell 0.6.0 cyto,tile2,0.4,1081,1062,1978
36,0.6346591904678465,expert1,Cellpose 2.1.0,tile2,0.4,1811,837,1248
37,0.6343349147777192,expert1,Cellpose 0.6.1,tile2,0.4,1805,827,1254
38,0.6208513708513709,expert1,Cellpose 0.0.3.1,tile2,0.4,1721,764,1338
39,0.16272189349112426,expert1,CellProfiler,tile2,0.4,330,667,2729
40,0.008296107211231652,expert1,CellX,tile2,0.4,13,62,3046
41,0.10366791126729628,expert1,AICS(classic),tile2,0.4,236,1258,2823
42,0.0,expert1,Cellsegm,tile2,0.4,0,17,3059
43,0.010732492621411323,expert1,Voronoi,tile2,0.4,20,648,3039
44,0.5411246748048829,expert1,Expert2,tile2,0.4,1352,586,1707
45,0.6137299771167049,expert2,DeepCell 0.12.3 mem,tile2,0.4,1341,1091,597
46,0.6038505096262741,expert2,DeepCell 0.12.3 cyto,tile2,0.4,1333,1144,605
47,0.6672665916760405,expert2,DeepCell 0.9.0 mem,tile2,0.4,1483,1024,455
48,0.7030141843971631,expert2,DeepCell 0.9.0 cyto,tile2,0.4,1586,988,352
49,0.43427741466957154,expert2,DeepCell 0.6.0 mem,tile2,0.4,897,1296,1041
50,0.42587601078167114,expert2,DeepCell 0.6.0 cyto,tile2,0.4,869,1274,1069
51,0.6820758831225469,expert2,Cellpose 2.1.0,tile2,0.4,1564,1084,374
52,0.6805251641137856,expert2,Cellpose 0.6.1,tile2,0.4,1555,1077,383
53,0.7035948451277414,expert2,Cellpose 0.0.3.1,tile2,0.4,1556,929,382
54,0.1839863713798978,expert2,CellProfiler,tile2,0.4,270,727,1668
55,0.01689021361152509,expert2,CellX,tile2,0.4,17,58,1921
56,0.21212121212121213,expert2,AICS(classic),tile2,0.4,364,1130,1574
57,0.0,expert2,Cellsegm,tile2,0.4,0,17,1938
58,0.02072141212586339,expert2,Voronoi,tile2,0.4,27,641,1911
59,0.5411246748048829,expert2,Expert1,tile2,0.4,1352,1707,586
