,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.7873183619550859,expert1,DeepCell 0.12.3 mem,tile1,0.3,2384,241,1047
1,0.7884519661523146,expert1,DeepCell 0.12.3 cyto,tile1,0.3,2376,220,1055
2,0.8053756476683938,expert1,DeepCell 0.9.0 mem,tile1,0.3,2487,258,944
3,0.8033826638477801,expert1,DeepCell 0.9.0 cyto,tile1,0.3,2470,248,961
4,0.7128541810642709,expert1,DeepCell 0.6.0 mem,tile1,0.3,2063,294,1368
5,0.6939632545931759,expert1,DeepCell 0.6.0 cyto,tile1,0.3,1983,301,1448
6,0.7872845168432706,expert1,Cellpose 2.1.0,tile1,0.3,2489,403,942
7,0.7731252985193441,expert1,Cellpose 0.6.1,tile1,0.3,2428,422,1003
8,0.7771428571428571,expert1,Cellpose 0.0.3.1,tile1,0.3,2380,314,1051
9,0.3924562191288729,expert1,CellProfiler,tile1,0.3,874,149,2557
10,0.021505376344086023,expert1,CellX,tile1,0.3,38,65,3393
11,0.20306513409961685,expert1,AICS(classic),tile1,0.3,477,790,2954
12,0.0,expert1,Cellsegm,tile1,0.3,0,23,3431
13,0.06562955760816723,expert1,Voronoi,tile1,0.3,135,548,3296
14,0.7029864253393665,expert1,Expert2,tile1,0.3,1942,152,1489
15,0.8018648018648019,expert2,DeepCell 0.12.3 mem,tile1,0.3,1892,733,202
16,0.7957356076759062,expert2,DeepCell 0.12.3 cyto,tile1,0.3,1866,730,228
17,0.804298408762141,expert2,DeepCell 0.9.0 mem,tile1,0.3,1946,799,148
18,0.8125519534497091,expert2,DeepCell 0.9.0 cyto,tile1,0.3,1955,763,139
19,0.7144461918669962,expert2,DeepCell 0.6.0 mem,tile1,0.3,1590,767,504
20,0.7199634536317954,expert2,DeepCell 0.6.0 cyto,tile1,0.3,1576,708,518
21,0.7841957480946651,expert2,Cellpose 2.1.0,tile1,0.3,1955,937,139
22,0.7847896440129449,expert2,Cellpose 0.6.1,tile1,0.3,1940,910,154
23,0.8082706766917294,expert2,Cellpose 0.0.3.1,tile1,0.3,1935,759,159
24,0.4844401668270773,expert2,CellProfiler,tile1,0.3,755,268,1339
25,0.032771961766044605,expert2,CellX,tile1,0.3,36,67,2058
26,0.3719131210949122,expert2,AICS(classic),tile1,0.3,625,642,1469
27,0.0,expert2,Cellsegm,tile1,0.3,0,23,2094
28,0.036010082823190494,expert2,Voronoi,tile1,0.3,50,633,2044
29,0.7029864253393665,expert2,Expert1,tile1,0.3,1942,1489,152
30,0.71280276816609,expert1,DeepCell 0.12.3 mem,tile2,0.3,1957,475,1102
31,0.7185693641618497,expert1,DeepCell 0.12.3 cyto,tile2,0.3,1989,488,1070
32,0.7294286740927057,expert1,DeepCell 0.9.0 mem,tile2,0.3,2030,477,1029
33,0.7509320078111131,expert1,DeepCell 0.9.0 cyto,tile2,0.3,2115,459,944
34,0.6085300837776085,expert1,DeepCell 0.6.0 mem,tile2,0.3,1598,595,1461
35,0.6028450595924645,expert1,DeepCell 0.6.0 cyto,tile2,0.3,1568,575,1491
36,0.7429472577536359,expert1,Cellpose 2.1.0,tile2,0.3,2120,528,939
37,0.731681602530311,expert1,Cellpose 0.6.1,tile2,0.3,2082,550,977
38,0.7312409812409812,expert1,Cellpose 0.0.3.1,tile2,0.3,2027,458,1032
39,0.257396449704142,expert1,CellProfiler,tile2,0.3,522,475,2537
40,0.01723037651563497,expert1,CellX,tile2,0.3,27,48,3032
41,0.25345925763233035,expert1,AICS(classic),tile2,0.3,577,917,2482
42,0.0,expert1,Cellsegm,tile2,0.3,0,17,3059
43,0.03380735175744567,expert1,Voronoi,tile2,0.3,63,605,2996
44,0.678407044226536,expert1,Expert2,tile2,0.3,1695,243,1364
45,0.7958810068649885,expert2,DeepCell 0.12.3 mem,tile2,0.3,1739,693,199
46,0.7932049830124576,expert2,DeepCell 0.12.3 cyto,tile2,0.3,1751,726,187
47,0.8094488188976378,expert2,DeepCell 0.9.0 mem,tile2,0.3,1799,708,139
48,0.8173758865248227,expert2,DeepCell 0.9.0 cyto,tile2,0.3,1844,730,94
49,0.7296054224158799,expert2,DeepCell 0.6.0 mem,tile2,0.3,1507,686,431
50,0.7292330311198236,expert2,DeepCell 0.6.0 cyto,tile2,0.3,1488,655,450
51,0.7679895333624073,expert2,Cellpose 2.1.0,tile2,0.3,1761,887,177
52,0.7663019693654267,expert2,Cellpose 0.6.1,tile2,0.3,1751,881,187
53,0.7890572009947999,expert2,Cellpose 0.0.3.1,tile2,0.3,1745,740,193
54,0.33594548551959114,expert2,CellProfiler,tile2,0.3,493,504,1445
55,0.031793343268753105,expert2,CellX,tile2,0.3,32,43,1906
56,0.3350815850815851,expert2,AICS(classic),tile2,0.3,575,919,1363
57,0.0,expert2,Cellsegm,tile2,0.3,0,17,1938
58,0.060629316960859554,expert2,Voronoi,tile2,0.3,79,589,1859
59,0.678407044226536,expert2,Expert1,tile2,0.3,1695,1364,243
