,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.832892998678996,expert1,DeepCell 0.12.3 mem,tile1,0.09,2522,103,909
1,0.8325866932138709,expert1,DeepCell 0.12.3 cyto,tile1,0.09,2509,87,922
2,0.8422927461139896,expert1,DeepCell 0.9.0 mem,tile1,0.09,2601,144,830
3,0.8443649373881932,expert1,DeepCell 0.9.0 cyto,tile1,0.09,2596,122,835
4,0.7864547339322737,expert1,DeepCell 0.6.0 mem,tile1,0.09,2276,81,1155
5,0.7741032370953631,expert1,DeepCell 0.6.0 cyto,tile1,0.09,2212,72,1219
6,0.8312509884548474,expert1,Cellpose 2.1.0,tile1,0.09,2628,264,803
7,0.8186594491323038,expert1,Cellpose 0.6.1,tile1,0.09,2571,279,860
8,0.8163265306122449,expert1,Cellpose 0.0.3.1,tile1,0.09,2500,194,931
9,0.4566681634485855,expert1,CellProfiler,tile1,0.09,1017,6,2414
10,0.04470854555744199,expert1,CellX,tile1,0.09,79,24,3352
11,0.49382716049382713,expert1,AICS(classic),tile1,0.09,1160,107,2271
12,0.008106543138390272,expert1,Cellsegm,tile1,0.09,14,9,3417
13,0.2970345162858532,expert1,Voronoi,tile1,0.09,611,72,2820
14,0.751131221719457,expert1,Expert2,tile1,0.09,2075,19,1356
15,0.8531468531468531,expert2,DeepCell 0.12.3 mem,tile1,0.09,2013,612,81
16,0.8537313432835821,expert2,DeepCell 0.12.3 cyto,tile1,0.09,2002,594,92
17,0.8319900805951643,expert2,DeepCell 0.9.0 mem,tile1,0.09,2013,732,81
18,0.8366583541147132,expert2,DeepCell 0.9.0 cyto,tile1,0.09,2013,705,81
19,0.8645248258818243,expert2,DeepCell 0.6.0 mem,tile1,0.09,1924,433,170
20,0.8693467336683417,expert2,DeepCell 0.6.0 cyto,tile1,0.09,1903,381,191
21,0.8142799839550742,expert2,Cellpose 2.1.0,tile1,0.09,2030,862,64
22,0.8175566343042071,expert2,Cellpose 0.6.1,tile1,0.09,2021,829,73
23,0.8387635756056808,expert2,Cellpose 0.0.3.1,tile1,0.09,2008,686,86
24,0.6249598973371832,expert2,CellProfiler,tile1,0.09,974,49,1120
25,0.06645425580336822,expert2,CellX,tile1,0.09,73,30,2021
26,0.6004165426956263,expert2,AICS(classic),tile1,0.09,1009,258,1085
27,0.013226263580538498,expert2,Cellsegm,tile1,0.09,14,9,2080
28,0.3860280878646021,expert2,Voronoi,tile1,0.09,536,147,1558
29,0.751131221719457,expert2,Expert1,tile1,0.09,2075,1356,19
30,0.801311236568931,expert1,DeepCell 0.12.3 mem,tile2,0.09,2200,232,859
31,0.8088872832369942,expert1,DeepCell 0.12.3 cyto,tile2,0.09,2239,238,820
32,0.799496945742005,expert1,DeepCell 0.9.0 mem,tile2,0.09,2225,282,834
33,0.8120007101011895,expert1,DeepCell 0.9.0 cyto,tile2,0.09,2287,287,772
34,0.7562833206397562,expert1,DeepCell 0.6.0 mem,tile2,0.09,1986,207,1073
35,0.7477893118031527,expert1,DeepCell 0.6.0 cyto,tile2,0.09,1945,198,1114
36,0.7993691957245488,expert1,Cellpose 2.1.0,tile2,0.09,2281,367,778
37,0.790722192936215,expert1,Cellpose 0.6.1,tile2,0.09,2250,382,809
38,0.7947330447330447,expert1,Cellpose 0.0.3.1,tile2,0.09,2203,282,856
39,0.48520710059171596,expert1,CellProfiler,tile2,0.09,984,13,2075
40,0.037013401403956606,expert1,CellX,tile2,0.09,58,17,3001
41,0.553481221172853,expert1,AICS(classic),tile2,0.09,1260,234,1799
42,0.004551365409622887,expert1,Cellsegm,tile2,0.09,7,10,3052
43,0.30855916286557555,expert1,Voronoi,tile2,0.09,575,93,2484
44,0.7468481088653192,expert1,Expert2,tile2,0.09,1866,72,1193
45,0.8466819221967964,expert2,DeepCell 0.12.3 mem,tile2,0.09,1850,582,88
46,0.8493771234428086,expert2,DeepCell 0.12.3 cyto,tile2,0.09,1875,602,63
47,0.8368953880764904,expert2,DeepCell 0.9.0 mem,tile2,0.09,1860,647,78
48,0.8351063829787234,expert2,DeepCell 0.9.0 cyto,tile2,0.09,1884,690,54
49,0.8622609537642217,expert2,DeepCell 0.6.0 mem,tile2,0.09,1781,412,157
50,0.8654741484930164,expert2,DeepCell 0.6.0 cyto,tile2,0.09,1766,377,172
51,0.8098560837331007,expert2,Cellpose 2.1.0,tile2,0.09,1857,791,81
52,0.8013129102844639,expert2,Cellpose 0.6.1,tile2,0.09,1831,801,107
53,0.8274926520461225,expert2,Cellpose 0.0.3.1,tile2,0.09,1830,655,108
54,0.6603066439522999,expert2,CellProfiler,tile2,0.09,969,28,969
55,0.058618976651763535,expert2,CellX,tile2,0.09,59,16,1879
56,0.6398601398601399,expert2,AICS(classic),tile2,0.09,1098,396,840
57,0.006138107416879796,expert2,Cellsegm,tile2,0.09,6,11,1932
58,0.44282425172678436,expert2,Voronoi,tile2,0.09,577,91,1361
59,0.7468481088653192,expert2,Expert1,tile2,0.09,1866,1193,72
