,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.04821664464993395,expert1,DeepCell 0.12.3 mem,tile1,0.78,146,2479,3285
1,0.0507715281234445,expert1,DeepCell 0.12.3 cyto,tile1,0.78,153,2443,3278
2,0.07189119170984457,expert1,DeepCell 0.9.0 mem,tile1,0.78,222,2523,3209
3,0.063750203285087,expert1,DeepCell 0.9.0 cyto,tile1,0.78,196,2522,3235
4,0.004492052522460262,expert1,DeepCell 0.6.0 mem,tile1,0.78,13,2344,3418
5,0.003849518810148731,expert1,DeepCell 0.6.0 cyto,tile1,0.78,11,2273,3420
6,0.04807844377668828,expert1,Cellpose 2.1.0,tile1,0.78,152,2740,3279
7,0.05986307912752746,expert1,Cellpose 0.6.1,tile1,0.78,188,2662,3243
8,0.0473469387755102,expert1,Cellpose 0.0.3.1,tile1,0.78,145,2549,3286
9,0.007633587786259542,expert1,CellProfiler,tile1,0.78,17,1006,3414
10,0.0,expert1,CellX,tile1,0.78,0,103,3431
11,0.0,expert1,AICS(classic),tile1,0.78,0,1267,3431
12,0.0,expert1,Cellsegm,tile1,0.78,0,23,3431
13,0.0,expert1,Voronoi,tile1,0.78,0,683,3431
14,0.011583710407239819,expert1,Expert2,tile1,0.78,32,2062,3399
15,0.0050858232676414495,expert2,DeepCell 0.12.3 mem,tile1,0.78,12,2613,2082
16,0.003411513859275053,expert2,DeepCell 0.12.3 cyto,tile1,0.78,8,2588,2086
17,0.0243852035544534,expert2,DeepCell 0.9.0 mem,tile1,0.78,59,2686,2035
18,0.03200332502078138,expert2,DeepCell 0.9.0 cyto,tile1,0.78,77,2641,2017
19,0.00044933722758930576,expert2,DeepCell 0.6.0 mem,tile1,0.78,1,2356,2093
20,0.0,expert2,DeepCell 0.6.0 cyto,tile1,0.78,0,2284,2094
21,0.027677496991576414,expert2,Cellpose 2.1.0,tile1,0.78,69,2823,2025
22,0.041666666666666664,expert2,Cellpose 0.6.1,tile1,0.78,103,2747,1991
23,0.038011695906432746,expert2,Cellpose 0.0.3.1,tile1,0.78,91,2603,2003
24,0.0301572024382419,expert2,CellProfiler,tile1,0.78,47,976,2047
25,0.0,expert2,CellX,tile1,0.78,0,103,2094
26,0.0041654269562630165,expert2,AICS(classic),tile1,0.78,7,1260,2087
27,0.0,expert2,Cellsegm,tile1,0.78,0,23,2094
28,0.0,expert2,Voronoi,tile1,0.78,0,683,2094
29,0.011583710407239819,expert2,Expert1,tile1,0.78,32,3399,2062
30,0.02039701329448188,expert1,DeepCell 0.12.3 mem,tile2,0.78,56,2376,3003
31,0.022398843930635837,expert1,DeepCell 0.12.3 cyto,tile2,0.78,62,2415,2997
32,0.037010420409629895,expert1,DeepCell 0.9.0 mem,tile2,0.78,103,2404,2956
33,0.046511627906976744,expert1,DeepCell 0.9.0 cyto,tile2,0.78,131,2443,2928
34,0.001904036557501904,expert1,DeepCell 0.6.0 mem,tile2,0.78,5,2188,3054
35,0.002306805074971165,expert1,DeepCell 0.6.0 cyto,tile2,0.78,6,2137,3053
36,0.035044681969511125,expert1,Cellpose 2.1.0,tile2,0.78,100,2548,2959
37,0.050606220347917764,expert1,Cellpose 0.6.1,tile2,0.78,144,2488,2915
38,0.03823953823953824,expert1,Cellpose 0.0.3.1,tile2,0.78,106,2379,2953
39,0.002465483234714004,expert1,CellProfiler,tile2,0.78,5,992,3054
40,0.0,expert1,CellX,tile2,0.78,0,75,3059
41,0.0,expert1,AICS(classic),tile2,0.78,0,1494,3059
42,0.0,expert1,Cellsegm,tile2,0.78,0,17,3059
43,0.0,expert1,Voronoi,tile2,0.78,0,668,3059
44,0.016009605763458074,expert1,Expert2,tile2,0.78,40,1898,3019
45,0.002288329519450801,expert2,DeepCell 0.12.3 mem,tile2,0.78,5,2427,1933
46,0.0009060022650056625,expert2,DeepCell 0.12.3 cyto,tile2,0.78,2,2475,1936
47,0.0049493813273340835,expert2,DeepCell 0.9.0 mem,tile2,0.78,11,2496,1927
48,0.011968085106382979,expert2,DeepCell 0.9.0 cyto,tile2,0.78,27,2547,1911
49,0.0009682885499878964,expert2,DeepCell 0.6.0 mem,tile2,0.78,2,2191,1936
50,0.000490075961774075,expert2,DeepCell 0.6.0 cyto,tile2,0.78,1,2142,1937
51,0.022241604884430877,expert2,Cellpose 2.1.0,tile2,0.78,51,2597,1887
52,0.03238512035010941,expert2,Cellpose 0.6.1,tile2,0.78,74,2558,1864
53,0.02893963373276057,expert2,Cellpose 0.0.3.1,tile2,0.78,64,2421,1874
54,0.0020442930153321977,expert2,CellProfiler,tile2,0.78,3,994,1935
55,0.0,expert2,CellX,tile2,0.78,0,75,1938
56,0.0011655011655011655,expert2,AICS(classic),tile2,0.78,2,1492,1936
57,0.0,expert2,Cellsegm,tile2,0.78,0,17,1938
58,0.0,expert2,Voronoi,tile2,0.78,0,668,1938
59,0.016009605763458074,expert2,Expert1,tile2,0.78,40,3019,1898
