,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.8312417437252312,expert1,DeepCell 0.12.3 mem,tile1,0.08,2517,108,914
1,0.8309274929483988,expert1,DeepCell 0.12.3 cyto,tile1,0.08,2504,92,927
2,0.8409974093264249,expert1,DeepCell 0.9.0 mem,tile1,0.08,2597,148,834
3,0.8440396812489835,expert1,DeepCell 0.9.0 cyto,tile1,0.08,2595,123,836
4,0.7826537664132688,expert1,DeepCell 0.6.0 mem,tile1,0.08,2265,92,1166
5,0.7716535433070866,expert1,DeepCell 0.6.0 cyto,tile1,0.08,2205,79,1226
6,0.8303020718013601,expert1,Cellpose 2.1.0,tile1,0.08,2625,267,806
7,0.8186594491323038,expert1,Cellpose 0.6.1,tile1,0.08,2571,279,860
8,0.8137142857142857,expert1,Cellpose 0.0.3.1,tile1,0.08,2492,202,939
9,0.4566681634485855,expert1,CellProfiler,tile1,0.08,1017,6,2414
10,0.04584040747028863,expert1,CellX,tile1,0.08,81,22,3350
11,0.5019157088122606,expert1,AICS(classic),tile1,0.08,1179,88,2252
12,0.008685581933989578,expert1,Cellsegm,tile1,0.08,15,8,3416
13,0.3082158483228002,expert1,Voronoi,tile1,0.08,634,49,2797
14,0.7507692307692307,expert1,Expert2,tile1,0.08,2074,20,1357
15,0.8531468531468531,expert2,DeepCell 0.12.3 mem,tile1,0.08,2013,612,81
16,0.8520255863539445,expert2,DeepCell 0.12.3 cyto,tile1,0.08,1998,598,96
17,0.8319900805951643,expert2,DeepCell 0.9.0 mem,tile1,0.08,2013,732,81
18,0.8362427265170407,expert2,DeepCell 0.9.0 cyto,tile1,0.08,2012,706,82
19,0.8609301280611099,expert2,DeepCell 0.6.0 mem,tile1,0.08,1916,441,178
20,0.8647784376427593,expert2,DeepCell 0.6.0 cyto,tile1,0.08,1893,391,201
21,0.8142799839550742,expert2,Cellpose 2.1.0,tile1,0.08,2030,862,64
22,0.8171521035598706,expert2,Cellpose 0.6.1,tile1,0.08,2020,830,74
23,0.8387635756056808,expert2,Cellpose 0.0.3.1,tile1,0.08,2008,686,86
24,0.6281681103625281,expert2,CellProfiler,tile1,0.08,979,44,1115
25,0.06645425580336822,expert2,CellX,tile1,0.08,73,30,2021
26,0.6087473966081524,expert2,AICS(classic),tile1,0.08,1023,244,1071
27,0.014170996693434105,expert2,Cellsegm,tile1,0.08,15,8,2079
28,0.409074540871444,expert2,Voronoi,tile1,0.08,568,115,1526
29,0.7507692307692307,expert2,Expert1,tile1,0.08,2074,1357,20
30,0.7980331451466035,expert1,DeepCell 0.12.3 mem,tile2,0.08,2191,241,868
31,0.807442196531792,expert1,DeepCell 0.12.3 cyto,tile2,0.08,2235,242,824
32,0.7987782968020122,expert1,DeepCell 0.9.0 mem,tile2,0.08,2223,284,836
33,0.8102254571276407,expert1,DeepCell 0.9.0 cyto,tile2,0.08,2282,292,777
34,0.7517136329017517,expert1,DeepCell 0.6.0 mem,tile2,0.08,1974,219,1085
35,0.7447135717031911,expert1,DeepCell 0.6.0 cyto,tile2,0.08,1937,206,1122
36,0.7993691957245488,expert1,Cellpose 2.1.0,tile2,0.08,2281,367,778
37,0.7914250571077139,expert1,Cellpose 0.6.1,tile2,0.08,2252,380,807
38,0.7936507936507936,expert1,Cellpose 0.0.3.1,tile2,0.08,2200,285,859
39,0.48767258382643,expert1,CellProfiler,tile2,0.08,989,8,2070
40,0.03828972559029994,expert1,CellX,tile2,0.08,60,15,2999
41,0.5600702833296728,expert1,AICS(classic),tile2,0.08,1275,219,1784
42,0.004551365409622887,expert1,Cellsegm,tile2,0.08,7,10,3052
43,0.320364904749128,expert1,Voronoi,tile2,0.08,597,71,2462
44,0.7468481088653192,expert1,Expert2,tile2,0.08,1866,72,1193
45,0.8462242562929062,expert2,DeepCell 0.12.3 mem,tile2,0.08,1849,583,89
46,0.8489241223103058,expert2,DeepCell 0.12.3 cyto,tile2,0.08,1874,603,64
47,0.8364454443194601,expert2,DeepCell 0.9.0 mem,tile2,0.08,1859,648,79
48,0.8342198581560284,expert2,DeepCell 0.9.0 cyto,tile2,0.08,1882,692,56
49,0.859356088114258,expert2,DeepCell 0.6.0 mem,tile2,0.08,1775,418,163
50,0.862533692722372,expert2,DeepCell 0.6.0 cyto,tile2,0.08,1760,383,178
51,0.8102921936327955,expert2,Cellpose 2.1.0,tile2,0.08,1858,790,80
52,0.8021881838074398,expert2,Cellpose 0.6.1,tile2,0.08,1833,799,105
53,0.8274926520461225,expert2,Cellpose 0.0.3.1,tile2,0.08,1830,655,108
54,0.662350936967632,expert2,CellProfiler,tile2,0.08,972,25,966
55,0.058618976651763535,expert2,CellX,tile2,0.08,59,16,1879
56,0.6480186480186481,expert2,AICS(classic),tile2,0.08,1112,382,826
57,0.011253196930946292,expert2,Cellsegm,tile2,0.08,11,6,1927
58,0.46431312356101306,expert2,Voronoi,tile2,0.08,605,63,1333
59,0.7468481088653192,expert2,Expert1,tile2,0.08,1866,1193,72
