,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.12417437252311757,expert1,DeepCell 0.12.3 mem,tile1,0.73,376,2249,3055
1,0.13008130081300814,expert1,DeepCell 0.12.3 cyto,tile1,0.73,392,2204,3039
2,0.15479274611398963,expert1,DeepCell 0.9.0 mem,tile1,0.73,478,2267,2953
3,0.14929256789721906,expert1,DeepCell 0.9.0 cyto,tile1,0.73,459,2259,2972
4,0.017622667588113337,expert1,DeepCell 0.6.0 mem,tile1,0.73,51,2306,3380
5,0.018547681539807525,expert1,DeepCell 0.6.0 cyto,tile1,0.73,53,2231,3378
6,0.11481891507195952,expert1,Cellpose 2.1.0,tile1,0.73,363,2529,3068
7,0.13819455500716446,expert1,Cellpose 0.6.1,tile1,0.73,434,2416,2997
8,0.112,expert1,Cellpose 0.0.3.1,tile1,0.73,343,2351,3088
9,0.02155365963179165,expert1,CellProfiler,tile1,0.73,48,975,3383
10,0.0,expert1,CellX,tile1,0.73,0,103,3431
11,0.0,expert1,AICS(classic),tile1,0.73,0,1267,3431
12,0.0,expert1,Cellsegm,tile1,0.73,0,23,3431
13,0.0,expert1,Voronoi,tile1,0.73,0,683,3431
14,0.03619909502262444,expert1,Expert2,tile1,0.73,100,1994,3331
15,0.019071837253655435,expert2,DeepCell 0.12.3 mem,tile1,0.73,45,2580,2049
16,0.01535181236673774,expert2,DeepCell 0.12.3 cyto,tile1,0.73,36,2560,2058
17,0.050010332713370534,expert2,DeepCell 0.9.0 mem,tile1,0.73,121,2624,1973
18,0.07647547797173733,expert2,DeepCell 0.9.0 cyto,tile1,0.73,184,2534,1910
19,0.001797348910357223,expert2,DeepCell 0.6.0 mem,tile1,0.73,4,2353,2090
20,0.0009136592051164915,expert2,DeepCell 0.6.0 cyto,tile1,0.73,2,2282,2092
21,0.08584035298836742,expert2,Cellpose 2.1.0,tile1,0.73,214,2678,1880
22,0.1104368932038835,expert2,Cellpose 0.6.1,tile1,0.73,273,2577,1821
23,0.10902255639097744,expert2,Cellpose 0.0.3.1,tile1,0.73,261,2433,1833
24,0.07314725697786333,expert2,CellProfiler,tile1,0.73,114,909,1980
25,0.0,expert2,CellX,tile1,0.73,0,103,2094
26,0.012496280868789051,expert2,AICS(classic),tile1,0.73,21,1246,2073
27,0.0,expert2,Cellsegm,tile1,0.73,0,23,2094
28,0.0,expert2,Voronoi,tile1,0.73,0,683,2094
29,0.03619909502262444,expert2,Expert1,tile1,0.73,100,3331,1994
30,0.0582771808413768,expert1,DeepCell 0.12.3 mem,tile2,0.73,160,2272,2899
31,0.05455202312138728,expert1,DeepCell 0.12.3 cyto,tile2,0.73,151,2326,2908
32,0.09414301113905857,expert1,DeepCell 0.9.0 mem,tile2,0.73,262,2245,2797
33,0.11113083614415054,expert1,DeepCell 0.9.0 cyto,tile2,0.73,313,2261,2746
34,0.006473724295506474,expert1,DeepCell 0.6.0 mem,tile2,0.73,17,2176,3042
35,0.006535947712418301,expert1,DeepCell 0.6.0 cyto,tile2,0.73,17,2126,3042
36,0.09216751357981426,expert1,Cellpose 2.1.0,tile2,0.73,263,2385,2796
37,0.11948690915480584,expert1,Cellpose 0.6.1,tile2,0.73,340,2292,2719
38,0.09415584415584416,expert1,Cellpose 0.0.3.1,tile2,0.73,261,2224,2798
39,0.011341222879684419,expert1,CellProfiler,tile2,0.73,23,974,3036
40,0.0006381620931716656,expert1,CellX,tile2,0.73,1,74,3058
41,0.0,expert1,AICS(classic),tile2,0.73,0,1494,3059
42,0.0,expert1,Cellsegm,tile2,0.73,0,17,3059
43,0.0,expert1,Voronoi,tile2,0.73,0,668,3059
44,0.046427856714028416,expert1,Expert2,tile2,0.73,116,1822,2943
45,0.007780320366132723,expert2,DeepCell 0.12.3 mem,tile2,0.73,17,2415,1921
46,0.0072480181200453,expert2,DeepCell 0.12.3 cyto,tile2,0.73,16,2461,1922
47,0.015748031496062992,expert2,DeepCell 0.9.0 mem,tile2,0.73,35,2472,1903
48,0.041223404255319146,expert2,DeepCell 0.9.0 cyto,tile2,0.73,93,2481,1845
49,0.0019365770999757927,expert2,DeepCell 0.6.0 mem,tile2,0.73,4,2189,1934
50,0.002450379808870375,expert2,DeepCell 0.6.0 cyto,tile2,0.73,5,2138,1933
51,0.06846925425207152,expert2,Cellpose 2.1.0,tile2,0.73,157,2491,1781
52,0.08315098468271334,expert2,Cellpose 0.6.1,tile2,0.73,190,2442,1748
53,0.08953199186072801,expert2,Cellpose 0.0.3.1,tile2,0.73,198,2287,1740
54,0.0040885860306643955,expert2,CellProfiler,tile2,0.73,6,991,1932
55,0.0,expert2,CellX,tile2,0.73,0,75,1938
56,0.004079254079254079,expert2,AICS(classic),tile2,0.73,7,1487,1931
57,0.0,expert2,Cellsegm,tile2,0.73,0,17,1938
58,0.0,expert2,Voronoi,tile2,0.73,0,668,1938
59,0.046427856714028416,expert2,Expert1,tile2,0.73,116,2943,1822
