,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.3764861294583884,expert1,DeepCell 0.12.3 mem,tile1,0.61,1140,1485,2291
1,0.3822797411647586,expert1,DeepCell 0.12.3 cyto,tile1,0.61,1152,1444,2279
2,0.4170984455958549,expert1,DeepCell 0.9.0 mem,tile1,0.61,1288,1457,2143
3,0.40364286875914784,expert1,DeepCell 0.9.0 cyto,tile1,0.61,1241,1477,2190
4,0.12301313061506565,expert1,DeepCell 0.6.0 mem,tile1,0.61,356,2001,3075
5,0.12353455818022747,expert1,DeepCell 0.6.0 cyto,tile1,0.61,353,1931,3078
6,0.34002846749960464,expert1,Cellpose 2.1.0,tile1,0.61,1075,1817,2356
7,0.370960038210476,expert1,Cellpose 0.6.1,tile1,0.61,1165,1685,2266
8,0.3382857142857143,expert1,Cellpose 0.0.3.1,tile1,0.61,1036,1658,2395
9,0.10687022900763359,expert1,CellProfiler,tile1,0.61,238,785,3193
10,0.0022637238256932655,expert1,CellX,tile1,0.61,4,99,3427
11,0.004682843763303533,expert1,AICS(classic),tile1,0.61,11,1256,3420
12,0.0,expert1,Cellsegm,tile1,0.61,0,23,3431
13,0.0014584346135148275,expert1,Voronoi,tile1,0.61,3,680,3428
14,0.1639819004524887,expert1,Expert2,tile1,0.61,453,1641,2978
15,0.121635939817758,expert2,DeepCell 0.12.3 mem,tile1,0.61,287,2338,1807
16,0.10660980810234541,expert2,DeepCell 0.12.3 cyto,tile1,0.61,250,2346,1844
17,0.23021285389543295,expert2,DeepCell 0.9.0 mem,tile1,0.61,557,2188,1537
18,0.300498753117207,expert2,DeepCell 0.9.0 cyto,tile1,0.61,723,1995,1371
19,0.03370029206919793,expert2,DeepCell 0.6.0 mem,tile1,0.61,75,2282,2019
20,0.02512562814070352,expert2,DeepCell 0.6.0 cyto,tile1,0.61,55,2229,2039
21,0.32531087043722423,expert2,Cellpose 2.1.0,tile1,0.61,811,2081,1283
22,0.36084142394822005,expert2,Cellpose 0.6.1,tile1,0.61,892,1958,1202
23,0.3634085213032581,expert2,Cellpose 0.0.3.1,tile1,0.61,870,1824,1224
24,0.19056785370548604,expert2,CellProfiler,tile1,0.61,297,726,1797
25,0.004551661356395084,expert2,CellX,tile1,0.61,5,98,2089
26,0.07021719726271942,expert2,AICS(classic),tile1,0.61,118,1149,1976
27,0.0,expert2,Cellsegm,tile1,0.61,0,23,2094
28,0.0,expert2,Voronoi,tile1,0.61,0,683,2094
29,0.1639819004524887,expert2,Expert1,tile1,0.61,453,2978,1641
30,0.23675104716809325,expert1,DeepCell 0.12.3 mem,tile2,0.61,650,1782,2409
31,0.22326589595375723,expert1,DeepCell 0.12.3 cyto,tile2,0.61,618,1859,2441
32,0.3011139058569889,expert1,DeepCell 0.9.0 mem,tile2,0.61,838,1669,2221
33,0.33126220486419317,expert1,DeepCell 0.9.0 cyto,tile2,0.61,933,1641,2126
34,0.06511805026656511,expert1,DeepCell 0.6.0 mem,tile2,0.61,171,2022,2888
35,0.06535947712418301,expert1,DeepCell 0.6.0 cyto,tile2,0.61,170,1973,2889
36,0.3076923076923077,expert1,Cellpose 2.1.0,tile2,0.61,878,1770,2181
37,0.3219117905464769,expert1,Cellpose 0.6.1,tile2,0.61,916,1716,2143
38,0.2976190476190476,expert1,Cellpose 0.0.3.1,tile2,0.61,825,1660,2234
39,0.04783037475345168,expert1,CellProfiler,tile2,0.61,97,900,2962
40,0.0019144862795149968,expert1,CellX,tile2,0.61,3,72,3056
41,0.003953437294091808,expert1,AICS(classic),tile2,0.61,9,1485,3050
42,0.0,expert1,Cellsegm,tile2,0.61,0,17,3059
43,0.0,expert1,Voronoi,tile2,0.61,0,668,3059
44,0.1853111867120272,expert1,Expert2,tile2,0.61,463,1475,2596
45,0.09702517162471395,expert2,DeepCell 0.12.3 mem,tile2,0.61,212,2220,1726
46,0.07927519818799547,expert2,DeepCell 0.12.3 cyto,tile2,0.61,175,2302,1763
47,0.15163104611923509,expert2,DeepCell 0.9.0 mem,tile2,0.61,337,2170,1601
48,0.23625886524822695,expert2,DeepCell 0.9.0 cyto,tile2,0.61,533,2041,1405
49,0.022270636649721617,expert2,DeepCell 0.6.0 mem,tile2,0.61,46,2147,1892
50,0.020093114432737074,expert2,DeepCell 0.6.0 cyto,tile2,0.61,41,2102,1897
51,0.3044047099869167,expert2,Cellpose 2.1.0,tile2,0.61,698,1950,1240
52,0.33304157549234137,expert2,Cellpose 0.6.1,tile2,0.61,761,1871,1177
53,0.3386841510287135,expert2,Cellpose 0.0.3.1,tile2,0.61,749,1736,1189
54,0.03747870528109029,expert2,CellProfiler,tile2,0.61,55,942,1883
55,0.0,expert2,CellX,tile2,0.61,0,75,1938
56,0.035547785547785545,expert2,AICS(classic),tile2,0.61,61,1433,1877
57,0.0,expert2,Cellsegm,tile2,0.61,0,17,1938
58,0.0,expert2,Voronoi,tile2,0.61,0,668,1938
59,0.1853111867120272,expert2,Expert1,tile2,0.61,463,2596,1475
