,f1_score,expert,method,tile,jaccard_thre,TP,FP,FN
0,0.8368560105680317,expert1,DeepCell 0.12.3 mem,tile1,0.14,2534,91,897
1,0.8362369337979094,expert1,DeepCell 0.12.3 cyto,tile1,0.14,2520,76,911
2,0.8422927461139896,expert1,DeepCell 0.9.0 mem,tile1,0.14,2601,144,830
3,0.8440396812489835,expert1,DeepCell 0.9.0 cyto,tile1,0.14,2595,123,836
4,0.7957843814789219,expert1,DeepCell 0.6.0 mem,tile1,0.14,2303,54,1128
5,0.7828521434820648,expert1,DeepCell 0.6.0 cyto,tile1,0.14,2237,47,1194
6,0.830934682903685,expert1,Cellpose 2.1.0,tile1,0.14,2627,265,804
7,0.8138831396274478,expert1,Cellpose 0.6.1,tile1,0.14,2556,294,875
8,0.8173061224489796,expert1,Cellpose 0.0.3.1,tile1,0.14,2503,191,928
9,0.45352492141894923,expert1,CellProfiler,tile1,0.14,1010,13,2421
10,0.04187889077532541,expert1,CellX,tile1,0.14,74,29,3357
11,0.4389101745423585,expert1,AICS(classic),tile1,0.14,1031,236,2400
12,0.0011580775911986102,expert1,Cellsegm,tile1,0.14,2,21,3429
13,0.23578026251823042,expert1,Voronoi,tile1,0.14,485,198,2946
14,0.7522171945701357,expert1,Expert2,tile1,0.14,2078,16,1353
15,0.8539944903581267,expert2,DeepCell 0.12.3 mem,tile1,0.14,2015,610,79
16,0.8537313432835821,expert2,DeepCell 0.12.3 cyto,tile1,0.14,2002,594,92
17,0.8319900805951643,expert2,DeepCell 0.9.0 mem,tile1,0.14,2013,732,81
18,0.8366583541147132,expert2,DeepCell 0.9.0 cyto,tile1,0.14,2013,705,81
19,0.8703662098404853,expert2,DeepCell 0.6.0 mem,tile1,0.14,1937,420,157
20,0.8757423481041572,expert2,DeepCell 0.6.0 cyto,tile1,0.14,1917,367,177
21,0.8110709987966306,expert2,Cellpose 2.1.0,tile1,0.14,2022,870,72
22,0.8143203883495146,expert2,Cellpose 0.6.1,tile1,0.14,2013,837,81
23,0.8379281537176274,expert2,Cellpose 0.0.3.1,tile1,0.14,2006,688,88
24,0.6044273339749759,expert2,CellProfiler,tile1,0.14,942,81,1152
25,0.05917159763313609,expert2,CellX,tile1,0.14,65,38,2029
26,0.5534067241892294,expert2,AICS(classic),tile1,0.14,930,337,1164
27,0.004723665564478035,expert2,Cellsegm,tile1,0.14,5,18,2089
28,0.2621534029528268,expert2,Voronoi,tile1,0.14,364,319,1730
29,0.7522171945701357,expert2,Expert1,tile1,0.14,2078,1353,16
30,0.7991258422873794,expert1,DeepCell 0.12.3 mem,tile2,0.14,2194,238,865
31,0.8063583815028902,expert1,DeepCell 0.12.3 cyto,tile2,0.14,2232,245,827
32,0.8005749191519943,expert1,DeepCell 0.9.0 mem,tile2,0.14,2228,279,831
33,0.8116456595064797,expert1,DeepCell 0.9.0 cyto,tile2,0.14,2286,288,773
34,0.766945925361767,expert1,DeepCell 0.6.0 mem,tile2,0.14,2014,179,1045
35,0.7554786620530565,expert1,DeepCell 0.6.0 cyto,tile2,0.14,1965,178,1094
36,0.803224110741195,expert1,Cellpose 2.1.0,tile2,0.14,2292,356,767
37,0.7924793533649622,expert1,Cellpose 0.6.1,tile2,0.14,2255,377,804
38,0.7961760461760462,expert1,Cellpose 0.0.3.1,tile2,0.14,2207,278,852
39,0.45759368836291914,expert1,CellProfiler,tile2,0.14,928,69,2131
40,0.03509891512444161,expert1,CellX,tile2,0.14,55,20,3004
41,0.5047221612123874,expert1,AICS(classic),tile2,0.14,1149,345,1910
42,0.0006501950585175553,expert1,Cellsegm,tile2,0.14,1,16,3058
43,0.21786960021464985,expert1,Voronoi,tile2,0.14,406,262,2653
44,0.7480488292975785,expert1,Expert2,tile2,0.14,1869,69,1190
45,0.8475972540045766,expert2,DeepCell 0.12.3 mem,tile2,0.14,1852,580,86
46,0.8502831257078143,expert2,DeepCell 0.12.3 cyto,tile2,0.14,1877,600,61
47,0.8359955005624297,expert2,DeepCell 0.9.0 mem,tile2,0.14,1858,649,80
48,0.836436170212766,expert2,DeepCell 0.9.0 cyto,tile2,0.14,1887,687,51
49,0.8700072621641249,expert2,DeepCell 0.6.0 mem,tile2,0.14,1797,396,141
50,0.8742955158049498,expert2,DeepCell 0.6.0 cyto,tile2,0.14,1784,359,154
51,0.8076755342346271,expert2,Cellpose 2.1.0,tile2,0.14,1852,796,86
52,0.7982494529540481,expert2,Cellpose 0.6.1,tile2,0.14,1824,808,114
53,0.8238751978295275,expert2,Cellpose 0.0.3.1,tile2,0.14,1822,663,116
54,0.6323679727427598,expert2,CellProfiler,tile2,0.14,928,69,1010
55,0.0546448087431694,expert2,CellX,tile2,0.14,55,20,1883
56,0.5705128205128205,expert2,AICS(classic),tile2,0.14,979,515,959
57,0.003069053708439898,expert2,Cellsegm,tile2,0.14,3,14,1935
58,0.3115886415963162,expert2,Voronoi,tile2,0.14,406,262,1532
59,0.7480488292975785,expert2,Expert1,tile2,0.14,1869,1190,69
