,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.678996036988111,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.41000000000000003,2056,569,1375
1,0.6815994690559151,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.41000000000000003,2054,542,1377
2,0.7114637305699482,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.41000000000000003,2197,548,1234
3,0.7051553098064726,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.41000000000000003,2168,550,1263
4,0.5214236351071182,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.41000000000000003,1509,848,1922
5,0.5056867891513561,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.41000000000000003,1445,839,1986
6,0.6848015182666456,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.41000000000000003,2165,727,1266
7,0.6814201560261105,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.41000000000000003,2140,710,1291
8,0.672,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.41000000000000003,2058,636,1373
9,0.0627208480565371,0.5013646077089747,expert1,CellProfiler,tile1,0.41000000000000003,142,955,3289
10,0.0717815344603381,0.008498220205465826,expert1,CellX,tile1,0.41000000000000003,138,276,3293
11,0.06802721088435375,0.24802265842043594,expert1,AICS(classic),tile1,0.41000000000000003,140,545,3291
12,0.0,0.25322929376201453,expert1,Cellsegm,tile1,0.41000000000000003,0,26,3431
13,0.024793388429752067,0.6201126319279938,expert1,Voronoi,tile1,0.41000000000000003,51,632,3380
14,0.5371945701357466,0.8049131060216731,expert1,Expert2,tile1,0.41000000000000003,1484,610,1947
15,0.6136893409620683,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.41000000000000003,1448,1177,646
16,0.6153518123667377,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.41000000000000003,1443,1153,651
17,0.6860921678032651,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.41000000000000003,1660,1085,434
18,0.7065669160432253,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.41000000000000003,1700,1018,394
19,0.38598067849921364,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.41000000000000003,859,1498,1235
20,0.38967565098218365,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.41000000000000003,853,1431,1241
21,0.6959486562374649,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.41000000000000003,1735,1157,359
22,0.7135922330097088,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.41000000000000003,1764,1086,330
23,0.7284878863826232,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.41000000000000003,1744,950,350
24,0.10466938263867126,0.5013646077089747,expert2,CellProfiler,tile1,0.41000000000000003,167,930,1927
25,0.07974481658692185,0.008498220205465826,expert2,CellX,tile1,0.41000000000000003,100,314,1994
26,0.14105793450881612,0.24802265842043594,expert2,AICS(classic),tile1,0.41000000000000003,196,489,1898
27,0.0,0.25322929376201453,expert2,Cellsegm,tile1,0.41000000000000003,0,26,2094
28,0.007202016564638099,0.6201126319279938,expert2,Voronoi,tile1,0.41000000000000003,10,673,2084
29,0.5371945701357466,1.3572295817168887,expert2,Expert1,tile1,0.41000000000000003,1484,1947,610
30,0.5620105627390275,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.41000000000000003,1543,889,1516
31,0.5708092485549133,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.41000000000000003,1580,897,1479
32,0.6065397053539346,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.41000000000000003,1688,819,1371
33,0.6302148056097994,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.41000000000000003,1775,799,1284
34,0.3968012185833968,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.41000000000000003,1042,1151,2017
35,0.39215686274509803,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.41000000000000003,1020,1123,2039
36,0.620641317680042,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.41000000000000003,1771,877,1288
37,0.6213319276049903,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.41000000000000003,1768,864,1291
38,0.6121933621933622,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.41000000000000003,1697,788,1362
39,0.011940298507462687,0.8366869965031819,expert1,CellProfiler,tile2,0.41000000000000003,30,1936,3029
40,0.062408007065057405,0.17854701206200294,expert1,CellX,tile2,0.41000000000000003,106,232,2953
41,0.08648939027665861,0.3956893658413503,expert1,AICS(classic),tile2,0.41000000000000003,161,503,2898
42,0.0,0.6069470210966394,expert1,Cellsegm,tile2,0.41000000000000003,0,11,3059
43,0.010195867990340756,0.6723327786585072,expert1,Voronoi,tile2,0.41000000000000003,19,649,3040
44,0.5211126676005603,0.8954701774204219,expert1,Expert2,tile2,0.41000000000000003,1302,636,1757
45,0.5780320366132723,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.41000000000000003,1263,1169,675
46,0.5721404303510759,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.41000000000000003,1263,1214,675
47,0.6483689538807649,1.2558560717874183,expert2,DeepCell 0.9.0 mem,tile2,0.41000000000000003,1441,1066,497
48,0.6870567375886525,1.2711864491608593,expert2,DeepCell 0.9.0 cyto,tile2,0.41000000000000003,1550,1024,388
49,0.39990317114500123,1.2917111006643762,expert2,DeepCell 0.6.0 mem,tile2,0.41000000000000003,826,1367,1112
50,0.3954913011516785,1.3065462669912957,expert2,DeepCell 0.6.0 cyto,tile2,0.41000000000000003,807,1336,1131
51,0.6698648059310947,1.2137291415782419,expert2,Cellpose 2.1.0,tile2,0.41000000000000003,1536,1112,402
52,0.6691466083150984,1.1912177173356582,expert2,Cellpose 0.6.1,tile2,0.41000000000000003,1529,1103,409
53,0.6895772100384354,1.138137617365024,expert2,Cellpose 0.0.3.1,tile2,0.41000000000000003,1525,960,413
54,0.017418032786885244,0.8366869965031819,expert2,CellProfiler,tile2,0.41000000000000003,34,1932,1904
55,0.09314586994727592,0.17854701206200294,expert2,CellX,tile2,0.41000000000000003,106,232,1832
56,0.17524980784012298,0.3956893658413503,expert2,AICS(classic),tile2,0.41000000000000003,228,436,1710
57,0.0,0.6069470210966394,expert2,Cellsegm,tile2,0.41000000000000003,0,11,1938
58,0.017651573292402148,0.6723327786585072,expert2,Voronoi,tile2,0.41000000000000003,23,645,1915
59,0.5211126676005603,1.33199888670863,expert2,Expert1,tile2,0.41000000000000003,1302,1757,636
