,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.4134742404227213,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.59,1252,1373,2179
1,0.4154637464741994,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.59,1252,1344,2179
2,0.4485103626943005,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.59,1385,1360,2046
3,0.4413725809074646,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.59,1357,1361,2074
4,0.1520387007601935,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.59,440,1917,2991
5,0.15853018372703412,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.59,453,1831,2978
6,0.38304602245769415,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.59,1211,1681,2220
7,0.40439420474446747,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.59,1270,1580,2161
8,0.37583673469387757,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.59,1151,1543,2280
9,0.014134275618374558,0.5013646077089747,expert1,CellProfiler,tile1,0.59,32,1065,3399
10,0.017685305591677504,0.008498220205465826,expert1,CellX,tile1,0.59,34,380,3397
11,0.006802721088435374,0.24802265842043594,expert1,AICS(classic),tile1,0.59,14,671,3417
12,0.0,0.25322929376201453,expert1,Cellsegm,tile1,0.59,0,26,3431
13,0.0024307243558580457,0.6201126319279938,expert1,Voronoi,tile1,0.59,5,678,3426
14,0.18714932126696832,0.8049131060216731,expert1,Expert2,tile1,0.59,517,1577,2914
15,0.15087942360669634,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.59,356,2269,1738
16,0.13901918976545843,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.59,326,2270,1768
17,0.2756767927257698,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.59,667,2078,1427
18,0.3487115544472153,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.59,839,1879,1255
19,0.04268703662098405,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.59,95,2262,1999
20,0.03746002740977615,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.59,82,2202,2012
21,0.3666265543521861,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.59,914,1978,1180
22,0.4021035598705502,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.59,994,1856,1100
23,0.4118629908103592,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.59,986,1708,1108
24,0.05766217486681291,0.5013646077089747,expert2,CellProfiler,tile1,0.59,92,1005,2002
25,0.01594896331738437,0.008498220205465826,expert2,CellX,tile1,0.59,20,394,2074
26,0.04318100035984167,0.24802265842043594,expert2,AICS(classic),tile1,0.59,60,625,2034
27,0.0,0.25322929376201453,expert2,Cellsegm,tile1,0.59,0,26,2094
28,0.0,0.6201126319279938,expert2,Voronoi,tile1,0.59,0,683,2094
29,0.18714932126696832,1.3572295817168887,expert2,Expert1,tile1,0.59,517,2914,1577
30,0.26880349663085046,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.59,738,1694,2321
31,0.26264450867052025,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.59,727,1750,2332
32,0.3348904060366511,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.59,932,1575,2127
33,0.37138292206639445,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.59,1046,1528,2013
34,0.08415841584158416,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.59,221,1972,2838
35,0.0853517877739331,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.59,222,1921,2837
36,0.3416856492027335,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.59,975,1673,2084
37,0.36759796169390263,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.59,1046,1586,2013
38,0.3351370851370851,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.59,929,1556,2130
39,0.005970149253731343,0.8366869965031819,expert1,CellProfiler,tile2,0.59,15,1951,3044
40,0.01942890785987636,0.17854701206200294,expert1,CellX,tile2,0.59,33,305,3026
41,0.021488047273704004,0.3956893658413503,expert1,AICS(classic),tile2,0.59,40,624,3019
42,0.0,0.6069470210966394,expert1,Cellsegm,tile2,0.59,0,11,3059
43,0.0010732492621411322,0.6723327786585072,expert1,Voronoi,tile2,0.59,2,666,3057
44,0.21172703622173303,0.8954701774204219,expert1,Expert2,tile2,0.59,529,1409,2530
45,0.12951945080091534,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.59,283,2149,1655
46,0.11234428086070215,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.59,248,2229,1690
47,0.19347581552305962,1.2558560717874183,expert2,DeepCell 0.9.0 mem,tile2,0.59,430,2077,1508
48,0.2907801418439716,1.2711864491608593,expert2,DeepCell 0.9.0 cyto,tile2,0.59,656,1918,1282
49,0.03292181069958848,1.2917111006643762,expert2,DeepCell 0.6.0 mem,tile2,0.59,68,2125,1870
50,0.028914481744670425,1.3065462669912957,expert2,DeepCell 0.6.0 cyto,tile2,0.59,59,2084,1879
51,0.3497601395551679,1.2137291415782419,expert2,Cellpose 2.1.0,tile2,0.59,802,1846,1136
52,0.37811816192560177,1.1912177173356582,expert2,Cellpose 0.6.1,tile2,0.59,864,1768,1074
53,0.3866154193985982,1.138137617365024,expert2,Cellpose 0.0.3.1,tile2,0.59,855,1630,1083
54,0.006147540983606557,0.8366869965031819,expert2,CellProfiler,tile2,0.59,12,1954,1926
55,0.020210896309314587,0.17854701206200294,expert2,CellX,tile2,0.59,23,315,1915
56,0.05534204458109147,0.3956893658413503,expert2,AICS(classic),tile2,0.59,72,592,1866
57,0.0,0.6069470210966394,expert2,Cellsegm,tile2,0.59,0,11,1938
58,0.0,0.6723327786585072,expert2,Voronoi,tile2,0.59,0,668,1938
59,0.21172703622173303,1.33199888670863,expert2,Expert1,tile2,0.59,529,2530,1409
