,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.04821664464993395,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.78,146,2479,3285
1,0.0507715281234445,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.78,153,2443,3278
2,0.07189119170984457,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.78,222,2523,3209
3,0.063750203285087,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.78,196,2522,3235
4,0.004492052522460262,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.78,13,2344,3418
5,0.003849518810148731,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.78,11,2273,3420
6,0.04807844377668828,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.78,152,2740,3279
7,0.05986307912752746,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.78,188,2662,3243
8,0.0473469387755102,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.78,145,2549,3286
9,0.0017667844522968198,0.5013646077089747,expert1,CellProfiler,tile1,0.78,4,1093,3427
10,0.0005201560468140442,0.008498220205465826,expert1,CellX,tile1,0.78,1,413,3430
11,0.00048590864917395527,0.24802265842043594,expert1,AICS(classic),tile1,0.78,1,684,3430
12,0.0,0.25322929376201453,expert1,Cellsegm,tile1,0.78,0,26,3431
13,0.0,0.6201126319279938,expert1,Voronoi,tile1,0.78,0,683,3431
14,0.011583710407239819,0.8049131060216731,expert1,Expert2,tile1,0.78,32,2062,3399
15,0.0050858232676414495,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.78,12,2613,2082
16,0.003411513859275053,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.78,8,2588,2086
17,0.0243852035544534,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.78,59,2686,2035
18,0.03200332502078138,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.78,77,2641,2017
19,0.00044933722758930576,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.78,1,2356,2093
20,0.0,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.78,0,2284,2094
21,0.027677496991576414,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.78,69,2823,2025
22,0.041666666666666664,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.78,103,2747,1991
23,0.038011695906432746,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.78,91,2603,2003
24,0.011908492635537449,0.5013646077089747,expert2,CellProfiler,tile1,0.78,19,1078,2075
25,0.0,0.008498220205465826,expert2,CellX,tile1,0.78,0,414,2094
26,0.0035984166966534724,0.24802265842043594,expert2,AICS(classic),tile1,0.78,5,680,2089
27,0.0,0.25322929376201453,expert2,Cellsegm,tile1,0.78,0,26,2094
28,0.0,0.6201126319279938,expert2,Voronoi,tile1,0.78,0,683,2094
29,0.011583710407239819,1.3572295817168887,expert2,Expert1,tile1,0.78,32,3399,2062
30,0.02039701329448188,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.78,56,2376,3003
31,0.022398843930635837,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.78,62,2415,2997
32,0.037010420409629895,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.78,103,2404,2956
33,0.046511627906976744,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.78,131,2443,2928
34,0.001904036557501904,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.78,5,2188,3054
35,0.002306805074971165,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.78,6,2137,3053
36,0.035044681969511125,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.78,100,2548,2959
37,0.050606220347917764,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.78,144,2488,2915
38,0.03823953823953824,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.78,106,2379,2953
39,0.0007960199004975124,0.8366869965031819,expert1,CellProfiler,tile2,0.78,2,1964,3057
40,0.0,0.17854701206200294,expert1,CellX,tile2,0.78,0,338,3059
41,0.0026860059092130005,0.3956893658413503,expert1,AICS(classic),tile2,0.78,5,659,3054
42,0.0,0.6069470210966394,expert1,Cellsegm,tile2,0.78,0,11,3059
43,0.0,0.6723327786585072,expert1,Voronoi,tile2,0.78,0,668,3059
44,0.016009605763458074,0.8954701774204219,expert1,Expert2,tile2,0.78,40,1898,3019
45,0.002288329519450801,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.78,5,2427,1933
46,0.0009060022650056625,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.78,2,2475,1936
47,0.0049493813273340835,1.2558560717874183,expert2,DeepCell 0.9.0 mem,tile2,0.78,11,2496,1927
48,0.011968085106382979,1.2711864491608593,expert2,DeepCell 0.9.0 cyto,tile2,0.78,27,2547,1911
49,0.0009682885499878964,1.2917111006643762,expert2,DeepCell 0.6.0 mem,tile2,0.78,2,2191,1936
50,0.000490075961774075,1.3065462669912957,expert2,DeepCell 0.6.0 cyto,tile2,0.78,1,2142,1937
51,0.022241604884430877,1.2137291415782419,expert2,Cellpose 2.1.0,tile2,0.78,51,2597,1887
52,0.03238512035010941,1.1912177173356582,expert2,Cellpose 0.6.1,tile2,0.78,74,2558,1864
53,0.02893963373276057,1.138137617365024,expert2,Cellpose 0.0.3.1,tile2,0.78,64,2421,1874
54,0.0005122950819672131,0.8366869965031819,expert2,CellProfiler,tile2,0.78,1,1965,1937
55,0.0017574692442882249,0.17854701206200294,expert2,CellX,tile2,0.78,2,336,1936
56,0.004611837048424289,0.3956893658413503,expert2,AICS(classic),tile2,0.78,6,658,1932
57,0.0,0.6069470210966394,expert2,Cellsegm,tile2,0.78,0,11,1938
58,0.0,0.6723327786585072,expert2,Voronoi,tile2,0.78,0,668,1938
59,0.016009605763458074,1.33199888670863,expert2,Expert1,tile2,0.78,40,3019,1898
