,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.8183619550858653,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.24,2478,147,953
1,0.8189812510370001,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.24,2468,128,963
2,0.8257772020725389,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.24,2550,195,881
3,0.8268011058708733,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.24,2542,176,889
4,0.7646855563234278,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.24,2213,144,1218
5,0.7478565179352581,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.24,2137,147,1294
6,0.8151194053455638,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.24,2577,315,854
7,0.8021015761821366,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.24,2519,331,912
8,0.8029387755102041,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.24,2459,235,972
9,0.11439929328621908,0.5013646077089747,expert1,CellProfiler,tile1,0.24,259,838,3172
10,0.13576072821846555,0.008498220205465826,expert1,CellX,tile1,0.24,261,153,3170
11,0.21574344023323616,0.24802265842043594,expert1,AICS(classic),tile1,0.24,444,241,2987
12,0.0011570726063060456,0.25322929376201453,expert1,Cellsegm,tile1,0.24,2,24,3429
13,0.11716091395235781,0.6201126319279938,expert1,Voronoi,tile1,0.24,241,442,3190
14,0.7438914027149321,0.8049131060216731,expert1,Expert2,tile1,0.24,2055,39,1376
15,0.8412799321890231,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.24,1985,640,109
16,0.8413646055437101,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.24,1973,623,121
17,0.8274436867121306,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.24,2002,743,92
18,0.830423940149626,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.24,1998,720,96
19,0.8209391148056616,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.24,1827,530,267
20,0.8204659661946094,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.24,1796,488,298
21,0.8022462896109106,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.24,2000,892,94
22,0.8042071197411004,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.24,1988,862,106
23,0.8283208020050126,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.24,1983,711,111
24,0.15355687872140394,0.5013646077089747,expert2,CellProfiler,tile1,0.24,245,852,1849
25,0.16666666666666666,0.008498220205465826,expert2,CellX,tile1,0.24,209,205,1885
26,0.3116228859301907,0.24802265842043594,expert2,AICS(classic),tile1,0.24,433,252,1661
27,0.0047169811320754715,0.25322929376201453,expert2,Cellsegm,tile1,0.24,5,21,2089
28,0.09290601368383147,0.6201126319279938,expert2,Voronoi,tile1,0.24,129,554,1965
29,0.7438914027149321,1.3572295817168887,expert2,Expert1,tile1,0.24,2055,1376,39
30,0.7637953014022947,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.24,2097,335,962
31,0.773121387283237,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.24,2140,337,919
32,0.7725476104922745,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.24,2150,357,909
33,0.7949582815551216,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.24,2239,335,820
34,0.6976389946686976,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.24,1832,361,1227
35,0.6835832372164552,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.24,1778,365,1281
36,0.7779919397231471,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.24,2220,428,839
37,0.7619047619047619,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.24,2168,464,891
38,0.7676767676767676,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.24,2128,357,931
39,0.01791044776119403,0.8366869965031819,expert1,CellProfiler,tile2,0.24,45,1921,3014
40,0.12187224021195173,0.17854701206200294,expert1,CellX,tile2,0.24,207,131,2852
41,0.24174053182917002,0.3956893658413503,expert1,AICS(classic),tile2,0.24,450,214,2609
42,0.0006514657980456026,0.6069470210966394,expert1,Cellsegm,tile2,0.24,1,10,3058
43,0.07727394687416152,0.6723327786585072,expert1,Voronoi,tile2,0.24,144,524,2915
44,0.722833700220132,0.8954701774204219,expert1,Expert2,tile2,0.24,1806,132,1253
45,0.8361556064073227,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.24,1827,605,111
46,0.8389580973952435,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.24,1852,625,86
47,0.8274465691788526,1.2558560717874183,expert2,DeepCell 0.9.0 mem,tile2,0.24,1839,668,99
48,0.8324468085106383,1.2711864491608593,expert2,DeepCell 0.9.0 cyto,tile2,0.24,1878,696,60
49,0.8259501331396756,1.2917111006643762,expert2,DeepCell 0.6.0 mem,tile2,0.24,1706,487,232
50,0.8272482234746386,1.3065462669912957,expert2,DeepCell 0.6.0 cyto,tile2,0.24,1688,455,250
51,0.7911033580462277,1.2137291415782419,expert2,Cellpose 2.1.0,tile2,0.24,1814,834,124
52,0.7846827133479213,1.1912177173356582,expert2,Cellpose 0.6.1,tile2,0.24,1793,839,145
53,0.8094053809631472,1.138137617365024,expert2,Cellpose 0.0.3.1,tile2,0.24,1790,695,148
54,0.022540983606557378,0.8366869965031819,expert2,CellProfiler,tile2,0.24,44,1922,1894
55,0.17750439367311072,0.17854701206200294,expert2,CellX,tile2,0.24,202,136,1736
56,0.3712528823981553,0.3956893658413503,expert2,AICS(classic),tile2,0.24,483,181,1455
57,0.001026167265264238,0.6069470210966394,expert2,Cellsegm,tile2,0.24,1,10,1937
58,0.12586339217191098,0.6723327786585072,expert2,Voronoi,tile2,0.24,164,504,1774
59,0.722833700220132,1.33199888670863,expert2,Expert1,tile2,0.24,1806,1253,132
