,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.0,1.3207815334817579,expert1,DeepCell 0.12.3 mem,tile1,0.91,0,2625,3431
1,0.0,1.2898600128559647,expert1,DeepCell 0.12.3 cyto,tile1,0.91,0,2596,3431
2,0.0,1.2334820001787135,expert1,DeepCell 0.9.0 mem,tile1,0.91,0,2745,3431
3,0.0,1.2082913208964248,expert1,DeepCell 0.9.0 cyto,tile1,0.91,0,2718,3431
4,0.0,1.226635502597382,expert1,DeepCell 0.6.0 mem,tile1,0.91,0,2357,3431
5,0.0,1.160415490140322,expert1,DeepCell 0.6.0 cyto,tile1,0.91,0,2284,3431
6,0.0,1.202213101008415,expert1,Cellpose 2.1.0,tile1,0.91,0,2892,3431
7,0.000318420633657061,1.1646172137227346,expert1,Cellpose 0.6.1,tile1,0.91,1,2849,3430
8,0.00032653061224489796,1.109904129207708,expert1,Cellpose 0.0.3.1,tile1,0.91,1,2693,3430
9,0.0,0.5016329515208252,expert1,CellProfiler,tile1,0.91,0,1097,3431
10,0.0,0.008746121680183162,expert1,CellX,tile1,0.91,0,414,3431
11,0.0,0.2482210030664699,expert1,AICS(classic),tile1,0.91,0,685,3431
12,0.0,0.2534515127763832,expert1,Cellsegm,tile1,0.91,0,26,3431
13,0.0,0.6205795779774055,expert1,Voronoi,tile1,0.91,0,683,3431
14,0.0,0.8052397192496754,expert1,Expert2,tile1,0.91,0,2094,3431
15,0.0,1.3207815334817579,expert2,DeepCell 0.12.3 mem,tile1,0.91,0,2625,2094
16,0.0,1.2898600128559647,expert2,DeepCell 0.12.3 cyto,tile1,0.91,0,2596,2094
17,0.0,1.2334820001787135,expert2,DeepCell 0.9.0 mem,tile1,0.91,0,2745,2094
18,0.0,1.2082913208964248,expert2,DeepCell 0.9.0 cyto,tile1,0.91,0,2718,2094
19,0.0,1.226635502597382,expert2,DeepCell 0.6.0 mem,tile1,0.91,0,2357,2094
20,0.0,1.160415490140322,expert2,DeepCell 0.6.0 cyto,tile1,0.91,0,2284,2094
21,0.00040112314480545525,1.202213101008415,expert2,Cellpose 2.1.0,tile1,0.91,1,2891,2093
22,0.0,1.1646172137227346,expert2,Cellpose 0.6.1,tile1,0.91,0,2850,2094
23,0.0,1.109904129207708,expert2,Cellpose 0.0.3.1,tile1,0.91,0,2694,2094
24,0.0,0.5016329515208252,expert2,CellProfiler,tile1,0.91,0,1097,2094
25,0.0,0.008746121680183162,expert2,CellX,tile1,0.91,0,414,2094
26,0.0,0.2482210030664699,expert2,AICS(classic),tile1,0.91,0,685,2094
27,0.0,0.2534515127763832,expert2,Cellsegm,tile1,0.91,0,26,2094
28,0.0,0.6205795779774055,expert2,Voronoi,tile1,0.91,0,683,2094
