,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.8087846763540291,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.03,2449,176,982
1,0.8070350091256014,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.03,2432,164,999
2,0.8231865284974094,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.03,2542,203,889
3,0.818344446251423,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.03,2516,202,915
4,0.7588113337940566,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.03,2196,161,1235
5,0.7510061242344707,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.03,2146,138,1285
6,0.7986715166851178,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.03,2525,367,906
7,0.7919121159051107,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.03,2487,363,944
8,0.7853061224489796,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.03,2405,289,1026
9,0.17402826855123674,0.5013646077089747,expert1,CellProfiler,tile1,0.03,394,703,3037
10,0.1846553966189857,0.008498220205465826,expert1,CellX,tile1,0.03,355,59,3076
11,0.3299319727891156,0.24802265842043594,expert1,AICS(classic),tile1,0.03,679,6,2752
12,0.014463407578825572,0.25322929376201453,expert1,Cellsegm,tile1,0.03,25,1,3406
13,0.3300923675255226,0.6201126319279938,expert1,Voronoi,tile1,0.03,679,4,2752
14,0.7417194570135747,0.8049131060216731,expert1,Expert2,tile1,0.03,2049,45,1382
15,0.8480610298792117,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.03,2001,624,93
16,0.8490405117270788,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.03,1991,605,103
17,0.8278569952469519,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.03,2003,742,91
18,0.8325020781379884,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.03,2003,715,91
19,0.8227364637160188,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.03,1831,526,263
20,0.8236637734125172,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.03,1803,481,291
21,0.8082631367829923,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.03,2015,877,79
22,0.8118932038834952,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.03,2007,843,87
23,0.8324979114452798,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.03,1993,701,101
24,0.22124725791287997,0.5013646077089747,expert2,CellProfiler,tile1,0.03,353,744,1741
25,0.2623604465709729,0.008498220205465826,expert2,CellX,tile1,0.03,329,85,1765
26,0.4706729039222742,0.24802265842043594,expert2,AICS(classic),tile1,0.03,654,31,1440
27,0.02358490566037736,0.25322929376201453,expert2,Cellsegm,tile1,0.03,25,1,2069
28,0.4710118833273316,0.6201126319279938,expert2,Voronoi,tile1,0.03,654,29,1440
29,0.7417194570135747,1.3572295817168887,expert2,Expert1,tile1,0.03,2049,1382,45
30,0.7787288289928974,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.03,2138,294,921
31,0.7839595375722543,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.03,2170,307,889
32,0.7790154509522098,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.03,2168,339,891
33,0.7896325226344754,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.03,2224,350,835
34,0.7303884234577304,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.03,1918,275,1141
35,0.7254901960784313,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.03,1887,256,1172
36,0.7846504292973542,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.03,2239,409,820
37,0.7770163415919874,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.03,2211,421,848
38,0.7748917748917749,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.03,2148,337,911
39,0.029850746268656716,0.8366869965031819,expert1,CellProfiler,tile2,0.03,75,1891,2984
40,0.16485133941713276,0.17854701206200294,expert1,CellX,tile2,0.03,280,58,2779
41,0.35347837765243084,0.3956893658413503,expert1,AICS(classic),tile2,0.03,658,6,2401
42,0.0071661237785016286,0.6069470210966394,expert1,Cellsegm,tile2,0.03,11,0,3048
43,0.35739200429299706,0.6723327786585072,expert1,Voronoi,tile2,0.03,666,2,2393
44,0.7352411446868121,0.8954701774204219,expert1,Expert2,tile2,0.03,1837,101,1222
45,0.8361556064073227,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.03,1827,605,111
46,0.8371460928652321,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.03,1848,629,90
47,0.8323959505061868,1.2558560717874183,expert2,DeepCell 0.9.0 mem,tile2,0.03,1850,657,88
48,0.8271276595744681,1.2711864491608593,expert2,DeepCell 0.9.0 cyto,tile2,0.03,1866,708,72
49,0.8235294117647058,1.2917111006643762,expert2,DeepCell 0.6.0 mem,tile2,0.03,1701,492,237
50,0.8277382994364126,1.3065462669912957,expert2,DeepCell 0.6.0 cyto,tile2,0.03,1689,454,249
51,0.8033144352376799,1.2137291415782419,expert2,Cellpose 2.1.0,tile2,0.03,1842,806,96
52,0.8004376367614879,1.1912177173356582,expert2,Cellpose 0.6.1,tile2,0.03,1829,803,109
53,0.8207099253900068,1.138137617365024,expert2,Cellpose 0.0.3.1,tile2,0.03,1815,670,123
54,0.03278688524590164,0.8366869965031819,expert2,CellProfiler,tile2,0.03,64,1902,1874
55,0.23550087873462214,0.17854701206200294,expert2,CellX,tile2,0.03,268,70,1670
56,0.49961568024596464,0.3956893658413503,expert2,AICS(classic),tile2,0.03,650,14,1288
57,0.011287839917906618,0.6069470210966394,expert2,Cellsegm,tile2,0.03,11,0,1927
58,0.49961627014581733,0.6723327786585072,expert2,Voronoi,tile2,0.03,651,17,1287
59,0.7352411446868121,1.33199888670863,expert2,Expert1,tile2,0.03,1837,1222,101
