,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.834214002642008,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.16,2526,99,905
1,0.8349095735855318,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.16,2516,80,915
2,0.841321243523316,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.16,2598,147,833
3,0.8414376321353065,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.16,2587,131,844
4,0.7961299239806496,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.16,2304,53,1127
5,0.7818022747156606,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.16,2234,50,1197
6,0.8293531551478729,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.16,2622,270,809
7,0.8116541951918484,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.16,2549,301,882
8,0.8176326530612245,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.16,2504,190,927
9,0.1356007067137809,0.5013646077089747,expert1,CellProfiler,tile1,0.16,307,790,3124
10,0.15968790637191158,0.008498220205465826,expert1,CellX,tile1,0.16,307,107,3124
11,0.28085519922254615,0.24802265842043594,expert1,AICS(classic),tile1,0.16,578,107,2853
12,0.005206826728377205,0.25322929376201453,expert1,Cellsegm,tile1,0.16,9,17,3422
13,0.2012639766650462,0.6201126319279938,expert1,Voronoi,tile1,0.16,414,269,3017
14,0.7518552036199095,0.8049131060216731,expert1,Expert2,tile1,0.16,2077,17,1354
15,0.8535706717524899,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.16,2014,611,80
16,0.8533049040511727,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.16,2001,595,93
17,0.8315767720603431,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.16,2012,733,82
18,0.8366583541147132,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.16,2013,705,81
19,0.8663221747921815,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.16,1928,429,166
20,0.8739150296939242,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.16,1913,371,181
21,0.8094665062174088,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.16,2018,874,76
22,0.8122977346278317,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.16,2008,842,86
23,0.8358395989974937,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.16,2001,693,93
24,0.17737386399247884,0.5013646077089747,expert2,CellProfiler,tile1,0.16,283,814,1811
25,0.20414673046251994,0.008498220205465826,expert2,CellX,tile1,0.16,256,158,1838
26,0.39222741993522847,0.24802265842043594,expert2,AICS(classic),tile1,0.16,545,140,1549
27,0.011320754716981131,0.25322929376201453,expert2,Cellsegm,tile1,0.16,12,14,2082
28,0.22038170687792583,0.6201126319279938,expert2,Voronoi,tile1,0.16,306,377,1788
29,0.7518552036199095,1.3572295817168887,expert2,Expert1,tile1,0.16,2077,1354,17
30,0.7943908213440175,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.16,2181,251,878
31,0.8023843930635838,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.16,2221,256,838
32,0.7969816744520302,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.16,2218,289,841
33,0.8109355583170602,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.16,2284,290,775
34,0.7597105864432597,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.16,1995,198,1064
35,0.7508650519031141,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.16,1953,190,1106
36,0.8035745575608901,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.16,2293,355,766
37,0.7910736250219645,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.16,2251,381,808
38,0.7947330447330447,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.16,2203,282,856
39,0.0191044776119403,0.8366869965031819,expert1,CellProfiler,tile2,0.16,48,1918,3011
40,0.14777745069178688,0.17854701206200294,expert1,CellX,tile2,0.16,251,87,2808
41,0.30566747246843945,0.3956893658413503,expert1,AICS(classic),tile2,0.16,569,95,2490
42,0.0006514657980456026,0.6069470210966394,expert1,Cellsegm,tile2,0.16,1,10,3058
43,0.18137912530185135,0.6723327786585072,expert1,Voronoi,tile2,0.16,338,330,2721
44,0.7476485891534921,0.8954701774204219,expert1,Expert2,tile2,0.16,1868,70,1191
45,0.8471395881006865,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.16,1851,581,87
46,0.8493771234428086,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.16,1875,602,63
