,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.8068031704095112,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.27,2443,182,988
1,0.8047121287539406,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.27,2425,171,1006
2,0.8183290155440415,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.27,2527,218,904
3,0.8163929094161653,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.27,2510,208,921
4,0.7380787836903939,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.27,2136,221,1295
5,0.7223097112860892,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.27,2064,220,1367
6,0.8027834888502293,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.27,2538,354,893
7,0.7900015921031683,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.27,2481,369,950
8,0.7915102040816326,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.27,2424,270,1007
9,0.10644876325088339,0.5013646077089747,expert1,CellProfiler,tile1,0.27,241,856,3190
10,0.12379713914174252,0.008498220205465826,expert1,CellX,tile1,0.27,238,176,3193
11,0.19144800777453838,0.24802265842043594,expert1,AICS(classic),tile1,0.27,394,291,3037
12,0.0011570726063060456,0.25322929376201453,expert1,Cellsegm,tile1,0.27,2,24,3429
13,0.08750607681088965,0.6201126319279938,expert1,Voronoi,tile1,0.27,180,503,3251
14,0.7272398190045248,0.8049131060216731,expert1,Expert2,tile1,0.27,2009,85,1422
15,0.8272939182030091,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.27,1952,673,142
16,0.8247334754797442,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.27,1934,662,160
17,0.8162843562719571,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.27,1975,770,119
18,0.8225270157938487,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.27,1979,739,115
19,0.7809481015502134,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.27,1738,619,356
20,0.782549109182275,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.27,1713,571,381
21,0.7958283192940233,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.27,1984,908,110
22,0.7953074433656958,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.27,1966,884,128
23,0.822890559732665,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.27,1970,724,124
24,0.14540896270761516,0.5013646077089747,expert2,CellProfiler,tile1,0.27,232,865,1862
25,0.15629984051036683,0.008498220205465826,expert2,CellX,tile1,0.27,196,218,1898
26,0.27851745232097874,0.24802265842043594,expert2,AICS(classic),tile1,0.27,387,298,1707
27,0.002830188679245283,0.25322929376201453,expert2,Cellsegm,tile1,0.27,3,23,2091
28,0.06265754411235146,0.6201126319279938,expert2,Voronoi,tile1,0.27,87,596,2007
29,0.7272398190045248,1.3572295817168887,expert2,Expert1,tile1,0.27,2009,1422,85
30,0.7430340557275542,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.27,2040,392,1019
31,0.75,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.27,2076,401,983
