,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.18163804491413474,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.7000000000000001,550,2075,2881
1,0.18948067031690724,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.7000000000000001,571,2025,2860
2,0.22053108808290156,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.7000000000000001,681,2064,2750
3,0.2097902097902098,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.7000000000000001,645,2073,2786
4,0.030062197650310988,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.7000000000000001,87,2270,3344
5,0.03254593175853018,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.7000000000000001,93,2191,3338
6,0.16447888660445992,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.7000000000000001,520,2372,2911
7,0.19646553096640662,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.7000000000000001,617,2233,2814
8,0.1626122448979592,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.7000000000000001,498,2196,2933
9,0.004858657243816254,0.5013646077089747,expert1,CellProfiler,tile1,0.7000000000000001,11,1086,3420
10,0.004161248374512354,0.008498220205465826,expert1,CellX,tile1,0.7000000000000001,8,406,3423
11,0.0009718172983479105,0.24802265842043594,expert1,AICS(classic),tile1,0.7000000000000001,2,683,3429
12,0.0,0.25322929376201453,expert1,Cellsegm,tile1,0.7000000000000001,0,26,3431
13,0.0,0.6201126319279938,expert1,Voronoi,tile1,0.7000000000000001,0,683,3431
14,0.060090497737556564,0.8049131060216731,expert1,Expert2,tile1,0.7000000000000001,166,1928,3265
15,0.03263403263403263,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.7000000000000001,77,2548,2017
16,0.02771855010660981,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.7000000000000001,65,2531,2029
17,0.07811531308121512,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.7000000000000001,189,2556,1905
18,0.11055694098088113,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.7000000000000001,266,2452,1828
19,0.0031453605931251404,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.7000000000000001,7,2350,2087
20,0.003654636820465966,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.7000000000000001,8,2276,2086
21,0.1355796229442439,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.7000000000000001,338,2554,1756
22,0.1650485436893204,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.7000000000000001,408,2442,1686
23,0.16499582289055972,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.7000000000000001,395,2299,1699
24,0.0350987151363209,0.5013646077089747,expert2,CellProfiler,tile1,0.7000000000000001,56,1041,2038
25,0.0023923444976076554,0.008498220205465826,expert2,CellX,tile1,0.7000000000000001,3,411,2091
26,0.011514933429291111,0.24802265842043594,expert2,AICS(classic),tile1,0.7000000000000001,16,669,2078
27,0.0,0.25322929376201453,expert2,Cellsegm,tile1,0.7000000000000001,0,26,2094
28,0.0,0.6201126319279938,expert2,Voronoi,tile1,0.7000000000000001,0,683,2094
29,0.060090497737556564,1.3572295817168887,expert2,Expert1,tile1,0.7000000000000001,166,3265,1928
30,0.09215079220542706,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.7000000000000001,253,2179,2806
31,0.0888728323699422,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.7000000000000001,246,2231,2813
32,0.14013654329859865,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.7000000000000001,390,2117,2669
33,0.1629682229717735,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.7000000000000001,459,2115,2600
34,0.013328255902513329,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.7000000000000001,35,2158,3024
35,0.013456362937331795,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.7000000000000001,35,2108,3024
36,0.1366742596810934,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.7000000000000001,390,2258,2669
