,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.7275429326287979,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.37,2203,422,1228
1,0.727061556329849,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.37,2191,405,1240
2,0.7525906735751295,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.37,2324,421,1107
3,0.7510164254350301,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.37,2309,409,1122
4,0.5943331029716655,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.37,1720,637,1711
5,0.5809273840769904,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.37,1660,624,1771
6,0.7294006009805472,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.37,2306,586,1125
7,0.7221779971342143,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.37,2268,582,1163
8,0.7170612244897959,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.37,2196,498,1235
9,0.07553003533568904,0.5013646077089747,expert1,CellProfiler,tile1,0.37,171,926,3260
10,0.0847854356306892,0.008498220205465826,expert1,CellX,tile1,0.37,163,251,3268
11,0.09572400388726919,0.24802265842043594,expert1,AICS(classic),tile1,0.37,197,488,3234
12,0.0,0.25322929376201453,expert1,Cellsegm,tile1,0.37,0,26,3431
13,0.036460865337870685,0.6201126319279938,expert1,Voronoi,tile1,0.37,75,608,3356
14,0.6110407239819005,0.8049131060216731,expert1,Expert2,tile1,0.37,1688,406,1743
15,0.7065056155965247,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.37,1667,958,427
16,0.7019189765458422,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.37,1646,950,448
17,0.745195288282703,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.37,1803,942,291
18,0.757689110556941,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.37,1823,895,271
19,0.5225791956863626,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.37,1163,1194,931
20,0.5244403837368662,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.37,1148,1136,946
21,0.7384677095868432,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.37,1841,1051,253
22,0.7512135922330098,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.37,1857,993,237
23,0.7656641604010025,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.37,1833,861,261
24,0.12033845189595738,0.5013646077089747,expert2,CellProfiler,tile1,0.37,192,905,1902
25,0.10526315789473684,0.008498220205465826,expert2,CellX,tile1,0.37,132,282,1962
26,0.1835192515293271,0.24802265842043594,expert2,AICS(classic),tile1,0.37,255,430,1839
27,0.0,0.25322929376201453,expert2,Cellsegm,tile1,0.37,0,26,2094
28,0.012963629816348578,0.6201126319279938,expert2,Voronoi,tile1,0.37,18,665,2076
29,0.6110407239819005,1.3572295817168887,expert2,Expert1,tile1,0.37,1688,1743,406
30,0.6184665816791113,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.37,1698,734,1361
31,0.630057803468208,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.37,1744,733,1315
32,0.6543298598634567,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.37,1821,686,1238
33,0.6795668382744541,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.37,1914,660,1145
34,0.47562833206397565,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.37,1249,944,1810
35,0.4809688581314879,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.37,1251,892,1808
36,0.6742596810933941,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.37,1924,724,1135
37,0.6670180987524161,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.37,1898,734,1161
38,0.6601731601731602,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.37,1830,655,1229
39,0.013930348258706468,0.8366869965031819,expert1,CellProfiler,tile2,0.37,35,1931,3024
40,0.07536061230497498,0.17854701206200294,expert1,CellX,tile2,0.37,128,210,2931
41,0.1122750470051034,0.3956893658413503,expert1,AICS(classic),tile2,0.37,209,455,2850
42,0.0,0.6069470210966394,expert1,Cellsegm,tile2,0.37,0,11,3059
43,0.017171988194258116,0.6723327786585072,expert1,Voronoi,tile2,0.37,32,636,3027
44,0.590754452671603,0.8954701774204219,expert1,Expert2,tile2,0.37,1476,462,1583
45,0.6755148741418764,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.37,1476,956,462
46,0.674065685164213,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.37,1488,989,450
47,0.7244094488188977,1.2558560717874183,expert2,DeepCell 0.9.0 mem,tile2,0.37,1610,897,328
48,0.7535460992907801,1.2711864491608593,expert2,DeepCell 0.9.0 cyto,tile2,0.37,1700,874,238
49,0.5374001452432825,1.2917111006643762,expert2,DeepCell 0.6.0 mem,tile2,0.37,1110,1083,828
50,0.5302621906395492,1.3065462669912957,expert2,DeepCell 0.6.0 cyto,tile2,0.37,1082,1061,856
51,0.7156563453990405,1.2137291415782419,expert2,Cellpose 2.1.0,tile2,0.37,1641,1007,297
52,0.7150984682713348,1.1912177173356582,expert2,Cellpose 0.6.1,tile2,0.37,1634,998,304
53,0.739769387293692,1.138137617365024,expert2,Cellpose 0.0.3.1,tile2,0.37,1636,849,302
54,0.018442622950819672,0.8366869965031819,expert2,CellProfiler,tile2,0.37,36,1930,1902
55,0.11862917398945519,0.17854701206200294,expert2,CellX,tile2,0.37,135,203,1803
56,0.2175249807840123,0.3956893658413503,expert2,AICS(classic),tile2,0.37,283,381,1655
57,0.0,0.6069470210966394,expert2,Cellsegm,tile2,0.37,0,11,1938
58,0.023791250959324637,0.6723327786585072,expert2,Voronoi,tile2,0.37,31,637,1907
59,0.590754452671603,1.33199888670863,expert2,Expert1,tile2,0.37,1476,1583,462
