,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.8259577278731837,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.21,2501,124,930
1,0.8279409324705492,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.21,2495,101,936
2,0.8332253886010362,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.21,2573,172,858
3,0.8339567409334852,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.21,2564,154,867
4,0.7833448514167243,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.21,2267,90,1164
5,0.768503937007874,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.21,2196,88,1235
6,0.8220781274711371,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.21,2599,293,832
7,0.8071963063206495,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.21,2535,315,896
8,0.8111020408163265,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.21,2484,210,947
9,0.12411660777385158,0.5013646077089747,expert1,CellProfiler,tile1,0.21,281,816,3150
10,0.15032509752925877,0.008498220205465826,expert1,CellX,tile1,0.21,289,125,3142
11,0.23955296404275997,0.24802265842043594,expert1,AICS(classic),tile1,0.21,493,192,2938
12,0.0017356089094590686,0.25322929376201453,expert1,Cellsegm,tile1,0.21,3,23,3428
13,0.1497326203208556,0.6201126319279938,expert1,Voronoi,tile1,0.21,308,375,3123
14,0.7471493212669683,0.8049131060216731,expert1,Expert2,tile1,0.21,2064,30,1367
15,0.8480610298792117,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.21,2001,624,93
16,0.8494669509594883,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.21,1992,604,102
17,0.8299235379210581,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.21,2008,737,86
18,0.8337489609310058,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.21,2006,712,88
19,0.8483486856886093,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.21,1888,469,206
20,0.8483325719506624,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.21,1857,427,237
21,0.807059767348576,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.21,2012,880,82
22,0.808252427184466,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.21,1998,852,96
23,0.8324979114452798,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.21,1993,701,101
24,0.16295832027577561,0.5013646077089747,expert2,CellProfiler,tile1,0.21,260,837,1834
25,0.17862838915470494,0.008498220205465826,expert2,CellX,tile1,0.21,224,190,1870
