,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.8312417437252312,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.08,2517,108,914
1,0.8309274929483988,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.08,2504,92,927
2,0.8409974093264249,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.08,2597,148,834
3,0.8440396812489835,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.08,2595,123,836
4,0.7826537664132688,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.08,2265,92,1166
5,0.7716535433070866,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.08,2205,79,1226
6,0.8303020718013601,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.08,2625,267,806
7,0.8186594491323038,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.08,2571,279,860
8,0.8137142857142857,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.08,2492,202,939
9,0.15680212014134276,0.5013646077089747,expert1,CellProfiler,tile1,0.08,355,742,3076
10,0.17633289986996098,0.008498220205465826,expert1,CellX,tile1,0.08,339,75,3092
11,0.3226433430515063,0.24802265842043594,expert1,AICS(classic),tile1,0.08,664,21,2767
12,0.013306334972519526,0.25322929376201453,expert1,Cellsegm,tile1,0.08,23,3,3408
13,0.3082158483228002,0.6201126319279938,expert1,Voronoi,tile1,0.08,634,49,2797
14,0.7507692307692307,0.8049131060216731,expert1,Expert2,tile1,0.08,2074,20,1357
15,0.8531468531468531,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.08,2013,612,81
16,0.8520255863539445,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.08,1998,598,96
17,0.8319900805951643,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.08,2013,732,81
18,0.8362427265170407,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.08,2012,706,82
19,0.8609301280611099,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.08,1916,441,178
20,0.8647784376427593,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.08,1893,391,201
21,0.8142799839550742,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.08,2030,862,64
22,0.8171521035598706,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.08,2020,830,74
23,0.8387635756056808,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.08,2008,686,86
24,0.20432466311501096,0.5013646077089747,expert2,CellProfiler,tile1,0.08,326,771,1768
25,0.24003189792663476,0.008498220205465826,expert2,CellX,tile1,0.08,301,113,1793
26,0.4526808204390068,0.24802265842043594,expert2,AICS(classic),tile1,0.08,629,56,1465
27,0.022641509433962263,0.25322929376201453,expert2,Cellsegm,tile1,0.08,24,2,2070
28,0.409074540871444,0.6201126319279938,expert2,Voronoi,tile1,0.08,568,115,1526
29,0.7507692307692307,1.3572295817168887,expert2,Expert1,tile1,0.08,2074,1357,20
30,0.7980331451466035,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.08,2191,241,868
31,0.807442196531792,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.08,2235,242,824
32,0.7987782968020122,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.08,2223,284,836
33,0.8102254571276407,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.08,2282,292,777
34,0.7517136329017517,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.08,1974,219,1085
35,0.7447135717031911,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.08,1937,206,1122
36,0.7993691957245488,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.08,2281,367,778
37,0.7914250571077139,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.08,2252,380,807
38,0.7936507936507936,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.08,2200,285,859
39,0.02109452736318408,0.8366869965031819,expert1,CellProfiler,tile2,0.08,53,1913,3006
40,0.15955254636443922,0.17854701206200294,expert1,CellX,tile2,0.08,271,67,2788
41,0.34810636583400484,0.3956893658413503,expert1,AICS(classic),tile2,0.08,648,16,2411
42,0.004560260586319218,0.6069470210966394,expert1,Cellsegm,tile2,0.08,7,4,3052
43,0.320364904749128,0.6723327786585072,expert1,Voronoi,tile2,0.08,597,71,2462
44,0.7468481088653192,0.8954701774204219,expert1,Expert2,tile2,0.08,1866,72,1193
45,0.8462242562929062,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.08,1849,583,89
46,0.8489241223103058,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.08,1874,603,64
47,0.8364454443194601,1.2558560717874183,expert2,DeepCell 0.9.0 mem,tile2,0.08,1859,648,79
48,0.8342198581560284,1.2711864491608593,expert2,DeepCell 0.9.0 cyto,tile2,0.08,1882,692,56
49,0.859356088114258,1.2917111006643762,expert2,DeepCell 0.6.0 mem,tile2,0.08,1775,418,163
50,0.862533692722372,1.3065462669912957,expert2,DeepCell 0.6.0 cyto,tile2,0.08,1760,383,178
