,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.8282694848084544,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.07,2508,117,923
1,0.826945412311266,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.07,2492,104,939
2,0.8384067357512953,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.07,2589,156,842
3,0.8398113514392584,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.07,2582,136,849
4,0.7791983413959918,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.07,2255,102,1176
5,0.7688538932633421,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.07,2197,87,1234
6,0.8290368495967104,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.07,2621,271,810
7,0.8170673459640184,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.07,2566,284,865
8,0.8088163265306122,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.07,2477,217,954
9,0.1607773851590106,0.5013646077089747,expert1,CellProfiler,tile1,0.07,364,733,3067
10,0.1789336801040312,0.008498220205465826,expert1,CellX,tile1,0.07,344,70,3087
11,0.32458697764820216,0.24802265842043594,expert1,AICS(classic),tile1,0.07,668,17,2763
12,0.013884871275672549,0.25322929376201453,expert1,Cellsegm,tile1,0.07,24,2,3407
13,0.3150218765192027,0.6201126319279938,expert1,Voronoi,tile1,0.07,648,35,2783
14,0.7504072398190045,0.8049131060216731,expert1,Expert2,tile1,0.07,2073,21,1358
15,0.8531468531468531,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.07,2013,612,81
16,0.8524520255863539,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.07,1999,597,95
17,0.8319900805951643,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.07,2013,732,81
18,0.8362427265170407,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.07,2012,706,82
19,0.8564367557852168,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.07,1906,451,188
20,0.858839652809502,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.07,1880,404,214
21,0.8134777376654633,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.07,2028,864,66
22,0.816747572815534,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.07,2019,831,75
23,0.8391812865497076,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.07,2009,685,85
24,0.2062049514258853,0.5013646077089747,expert2,CellProfiler,tile1,0.07,329,768,1765
25,0.24242424242424243,0.008498220205465826,expert2,CellX,tile1,0.07,304,110,1790
26,0.456998920474991,0.24802265842043594,expert2,AICS(classic),tile1,0.07,635,50,1459
27,0.02358490566037736,0.25322929376201453,expert2,Cellsegm,tile1,0.07,25,1,2069
28,0.43356139719121356,0.6201126319279938,expert2,Voronoi,tile1,0.07,602,81,1492
29,0.7504072398190045,1.3572295817168887,expert2,Expert1,tile1,0.07,2073,1358,21
30,0.7965762156255691,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.07,2187,245,872
31,0.8034682080924855,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.07,2224,253,835
32,0.795903701042041,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.07,2215,292,844
33,0.8066749511805432,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.07,2272,302,787
34,0.7437166793602438,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.07,1953,240,1106
35,0.7408688965782392,1.3065462669912957,expert1,DeepCell 0.6.0 cyto,tile2,0.07,1927,216,1132
36,0.7972665148063781,1.2137291415782419,expert1,Cellpose 2.1.0,tile2,0.07,2275,373,784
37,0.7893164645932174,1.1912177173356582,expert1,Cellpose 0.6.1,tile2,0.07,2246,386,813
38,0.7893217893217893,1.138137617365024,expert1,Cellpose 0.0.3.1,tile2,0.07,2188,297,871
39,0.021492537313432834,0.8366869965031819,expert1,CellProfiler,tile2,0.07,54,1912,3005
40,0.16014130114807182,0.17854701206200294,expert1,CellX,tile2,0.07,272,66,2787
41,0.34971796937953264,0.3956893658413503,expert1,AICS(classic),tile2,0.07,651,13,2408
42,0.0071661237785016286,0.6069470210966394,expert1,Cellsegm,tile2,0.07,11,0,3048
43,0.33539039441910384,0.6723327786585072,expert1,Voronoi,tile2,0.07,625,43,2434
44,0.7456473884330599,0.8954701774204219,expert1,Expert2,tile2,0.07,1863,75,1196
45,0.8448512585812357,1.3331190988651311,expert2,DeepCell 0.12.3 mem,tile2,0.07,1846,586,92
46,0.8480181200453001,1.3709160858915808,expert2,DeepCell 0.12.3 cyto,tile2,0.07,1872,605,66
47,0.8364454443194601,1.2558560717874183,expert2,DeepCell 0.9.0 mem,tile2,0.07,1859,648,79
48,0.8337765957446809,1.2711864491608593,expert2,DeepCell 0.9.0 cyto,tile2,0.07,1881,693,57
