,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.7873183619550859,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.3,2384,241,1047
1,0.7884519661523146,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.3,2376,220,1055
2,0.8053756476683938,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.3,2487,258,944
3,0.8033826638477801,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.3,2470,248,961
4,0.7128541810642709,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.3,2063,294,1368
5,0.6939632545931759,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.3,1983,301,1448
6,0.7872845168432706,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.3,2489,403,942
7,0.7731252985193441,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.3,2428,422,1003
8,0.7771428571428571,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.3,2380,314,1051
9,0.09673144876325088,0.5013646077089747,expert1,CellProfiler,tile1,0.3,219,878,3212
10,0.11183355006501951,0.008498220205465826,expert1,CellX,tile1,0.3,215,199,3216
11,0.16034985422740525,0.24802265842043594,expert1,AICS(classic),tile1,0.3,330,355,3101
12,0.0,0.25322929376201453,expert1,Cellsegm,tile1,0.3,0,26,3431
13,0.06562955760816723,0.6201126319279938,expert1,Voronoi,tile1,0.3,135,548,3296
14,0.7029864253393665,0.8049131060216731,expert1,Expert2,tile1,0.3,1942,152,1489
15,0.8018648018648019,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.3,1892,733,202
16,0.7957356076759062,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.3,1866,730,228
17,0.804298408762141,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.3,1946,799,148
18,0.8125519534497091,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.3,1955,763,139
19,0.7144461918669962,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.3,1590,767,504
20,0.7199634536317954,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.3,1576,708,518
21,0.7841957480946651,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.3,1955,937,139
22,0.7847896440129449,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.3,1940,910,154
23,0.8082706766917294,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.3,1935,759,159
24,0.13350047007207771,0.5013646077089747,expert2,CellProfiler,tile1,0.3,213,884,1881
25,0.1419457735247209,0.008498220205465826,expert2,CellX,tile1,0.3,178,236,1916
26,0.24397265203310545,0.24802265842043594,expert2,AICS(classic),tile1,0.3,339,346,1755
27,0.002830188679245283,0.25322929376201453,expert2,Cellsegm,tile1,0.3,3,23,2091
28,0.036010082823190494,0.6201126319279938,expert2,Voronoi,tile1,0.3,50,633,2044
29,0.7029864253393665,1.3572295817168887,expert2,Expert1,tile1,0.3,1942,1489,152
30,0.71280276816609,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.3,1957,475,1102
31,0.7185693641618497,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.3,1989,488,1070
32,0.7294286740927057,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.3,2030,477,1029
33,0.7509320078111131,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.3,2115,459,944
34,0.6085300837776085,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.3,1598,595,1461
