,f1_score,quality_score,expert,Method,tile,jaccard_thre,TP,FP,FN
0,0.26651254953764864,1.3203454461575972,expert1,DeepCell 0.12.3 mem,tile1,0.66,807,1818,2624
1,0.27907748465239757,1.2894366577648055,expert1,DeepCell 0.12.3 cyto,tile1,0.66,841,1755,2590
2,0.30990932642487046,1.233080331100823,expert1,DeepCell 0.9.0 mem,tile1,0.66,957,1788,2474
3,0.2950073182631322,1.2078962961636988,expert1,DeepCell 0.9.0 cyto,tile1,0.66,907,1811,2524
4,0.06046993780234969,1.2262171823123826,expert1,DeepCell 0.6.0 mem,tile1,0.66,175,2182,3256
5,0.06124234470691164,1.1600260346196845,expert1,DeepCell 0.6.0 cyto,tile1,0.66,175,2109,3256
6,0.2362802467183299,1.2018233460069285,expert1,Cellpose 2.1.0,tile1,0.66,747,2145,2684
7,0.26779175290558827,1.1642344467582062,expert1,Cellpose 0.6.1,tile1,0.66,841,2009,2590
8,0.23151020408163264,1.1095345236567906,expert1,Cellpose 0.0.3.1,tile1,0.66,709,1985,2722
9,0.007950530035335688,0.5013646077089747,expert1,CellProfiler,tile1,0.66,18,1079,3413
10,0.006762028608582575,0.008498220205465826,expert1,CellX,tile1,0.66,13,401,3418
11,0.0014577259475218659,0.24802265842043594,expert1,AICS(classic),tile1,0.66,3,682,3428
12,0.0,0.25322929376201453,expert1,Cellsegm,tile1,0.66,0,26,3431
13,0.0004861448711716091,0.6201126319279938,expert1,Voronoi,tile1,0.66,1,682,3430
14,0.10099547511312217,0.8049131060216731,expert1,Expert2,tile1,0.66,279,1815,3152
15,0.06187751642297097,1.3203454461575972,expert2,DeepCell 0.12.3 mem,tile1,0.66,146,2479,1948
16,0.05543710021321962,1.2894366577648055,expert2,DeepCell 0.12.3 cyto,tile1,0.66,130,2466,1964
17,0.13556519942136805,1.233080331100823,expert2,DeepCell 0.9.0 mem,tile1,0.66,328,2417,1766
18,0.1828761429758936,1.2078962961636988,expert2,DeepCell 0.9.0 cyto,tile1,0.66,440,2278,1654
19,0.010334756234554033,1.2262171823123826,expert2,DeepCell 0.6.0 mem,tile1,0.66,23,2334,2071
20,0.010050251256281407,1.1600260346196845,expert2,DeepCell 0.6.0 cyto,tile1,0.66,22,2262,2072
21,0.21740874448455677,1.2018233460069285,expert2,Cellpose 2.1.0,tile1,0.66,542,2350,1552
22,0.24190938511326862,1.1642344467582062,expert2,Cellpose 0.6.1,tile1,0.66,598,2252,1496
23,0.24728487886382622,1.1095345236567906,expert2,Cellpose 0.0.3.1,tile1,0.66,592,2102,1502
24,0.040739580068943904,0.5013646077089747,expert2,CellProfiler,tile1,0.66,65,1032,2029
25,0.005582137161084529,0.008498220205465826,expert2,CellX,tile1,0.66,7,407,2087
26,0.021590500179920834,0.24802265842043594,expert2,AICS(classic),tile1,0.66,30,655,2064
27,0.0,0.25322929376201453,expert2,Cellsegm,tile1,0.66,0,26,2094
28,0.0,0.6201126319279938,expert2,Voronoi,tile1,0.66,0,683,2094
29,0.10099547511312217,1.3572295817168887,expert2,Expert1,tile1,0.66,279,3152,1815
30,0.1464214168639592,1.3331190988651311,expert1,DeepCell 0.12.3 mem,tile2,0.66,402,2030,2657
31,0.1430635838150289,1.3709160858915808,expert1,DeepCell 0.12.3 cyto,tile2,0.66,396,2081,2663
32,0.20445562342795545,1.2558560717874183,expert1,DeepCell 0.9.0 mem,tile2,0.66,569,1938,2490
33,0.23433339250843246,1.2711864491608593,expert1,DeepCell 0.9.0 cyto,tile2,0.66,660,1914,2399
34,0.03198781416603199,1.2917111006643762,expert1,DeepCell 0.6.0 mem,tile2,0.66,84,2109,2975
